time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2019-07-26T12:08:32.860000,512.85,280.2882080078125
2019-07-26T12:08:32.910000,512.9,294.2546081542969
2019-07-26T12:08:32.960000,512.95,305.22100830078125
2019-07-26T12:08:33.010000,513.0,289.1873779296875
2019-07-26T12:08:33.060000,513.05,317.1537780761719
2019-07-26T12:08:33.110000,513.1,312.1201477050781
2019-07-26T12:08:33.160000,513.15,259.0865478515625
2019-07-26T12:08:33.210000,513.2,248.0529327392578
2019-07-26T12:08:33.260000,513.25,276.0193176269531
2019-07-26T12:08:33.310000,513.3,277.9857177734375
2019-07-26T12:08:33.360000,513.35,278.9521179199219
2019-07-26T12:08:33.410000,513.4,323.9184875488281
2019-07-26T12:08:33.460000,513.45,312.8848876953125
2019-07-26T12:08:33.510000,513.5,307.85125732421875
2019-07-26T12:08:33.560000,513.55,346.8176574707031
2019-07-26T12:08:33.610000,513.6,297.7840576171875
2019-07-26T12:08:33.660000,513.65,284.7504272460937
2019-07-26T12:08:33.710000,513.7,313.7168273925781
2019-07-26T12:08:33.760000,513.75,293.6831970214844
2019-07-26T12:08:33.810000,513.8,296.64959716796875
2019-07-26T12:08:33.860000,513.85,333.6159973144531
2019-07-26T12:08:33.910000,513.9,319.5823669433594
2019-07-26T12:08:33.960000,513.95,261.5487670898437
2019-07-26T12:08:34.010000,514.0,263.5151672363281
2019-07-26T12:08:34.060000,514.05,245.4815368652344
2019-07-26T12:08:34.110000,514.1,248.44793701171875
2019-07-26T12:08:34.160000,514.15,267.414306640625
2019-07-26T12:08:34.210000,514.2,269.3807067871094
2019-07-26T12:08:34.260000,514.25,305.3471069335937
2019-07-26T12:08:34.310000,514.3,241.31349182128903
2019-07-26T12:08:34.360000,514.35,254.2798767089844
2019-07-26T12:08:34.410000,514.4,301.2462463378906
2019-07-26T12:08:34.460000,514.45,247.212646484375
2019-07-26T12:08:34.510000,514.5,300.1790466308594
2019-07-26T12:08:34.560000,514.55,294.1454162597656
2019-07-26T12:08:34.610000,514.6,254.11181640625
2019-07-26T12:08:34.660000,514.65,320.0782165527344
2019-07-26T12:08:34.710000,514.7,290.0445861816406
2019-07-26T12:08:34.760000,514.75,235.010986328125
2019-07-26T12:08:34.810000,514.8,270.97735595703125
2019-07-26T12:08:34.860000,514.85,259.9437561035156
2019-07-26T12:08:34.910000,514.9,242.9101409912109
2019-07-26T12:08:34.960000,514.95,249.8765411376953
2019-07-26T12:08:35.010000,515.0,239.84292602539065
2019-07-26T12:08:35.060000,515.05,255.80931091308597
2019-07-26T12:08:35.210000,515.2,215.7084808349609
2019-07-26T12:08:35.260000,515.25,203.67486572265625
2019-07-26T12:08:35.310000,515.3,254.6412506103516
2019-07-26T12:08:35.360000,515.35,248.60763549804688
2019-07-26T12:08:35.460000,515.45,250.54042053222656
2019-07-26T12:08:35.510000,515.5,281.5068054199219
2019-07-26T12:08:35.560000,515.55,205.4731903076172
2019-07-26T12:08:35.610000,515.6,228.4395904541016
2019-07-26T12:08:35.660000,515.65,248.40597534179688
2019-07-26T12:08:35.710000,515.7,224.3723602294922
2019-07-26T12:08:35.760000,515.75,238.3387451171875
2019-07-26T12:08:35.810000,515.8,234.3051300048828
2019-07-26T12:08:35.860000,515.85,198.2715301513672
2019-07-26T12:08:35.910000,515.9,212.2379150390625
2019-07-26T12:08:35.960000,515.95,191.2042999267578
2019-07-26T12:08:36.010000,516.0,176.17068481445312
2019-07-26T12:08:36.060000,516.05,244.1370849609375
2019-07-26T12:08:36.110000,516.1,213.1034698486328
2019-07-26T12:08:36.310000,516.3,208.96902465820312
2019-07-26T12:08:36.360000,516.35,204.93540954589844
2019-07-26T12:08:36.410000,516.4,189.90179443359372
2019-07-26T12:08:36.460000,516.45,188.86817932128903
2019-07-26T12:08:36.510000,516.5,216.83457946777344
2019-07-26T12:08:36.560000,516.55,236.80096435546875
2019-07-26T12:08:36.610000,516.6,183.7673492431641
2019-07-26T12:08:36.660000,516.65,220.73373413085935
2019-07-26T12:08:36.710000,516.7,230.70013427734372
2019-07-26T12:08:36.810000,516.8,201.6329040527344
2019-07-26T12:08:36.860000,516.85,200.5992889404297
2019-07-26T12:08:37.110000,517.1,190.4312286376953
2019-07-26T12:08:37.160000,517.15,179.3976287841797
2019-07-26T12:08:37.610000,517.6,190.0951232910156
2019-07-26T12:08:37.660000,517.65,218.0615081787109
2019-07-26T12:08:37.810000,517.8,197.96067810058597
2019-07-26T12:08:38.010000,518.0,179.82623291015625
2019-07-26T12:08:38.660000,518.65,175.3892822265625
2019-07-26T12:08:38.710000,518.7,178.3556671142578
2019-07-26T12:08:39.510000,519.5,177.81788635253906
2019-07-26T12:08:39.660000,519.65,174.717041015625
2019-07-26T12:12:24.860000,744.85,186.33050537109372
2019-07-26T12:12:25.060000,745.05,203.196044921875
2019-07-26T12:12:25.210000,745.2,227.09521484375
2019-07-26T12:12:25.260000,745.25,235.0615997314453
2019-07-26T12:12:25.310000,745.3,298.0279846191406
2019-07-26T12:12:25.360000,745.35,233.994384765625
2019-07-26T12:12:25.410000,745.4,231.9607696533203
2019-07-26T12:12:25.460000,745.45,311.9271545410156
2019-07-26T12:12:25.510000,745.5,242.8935546875
2019-07-26T12:12:25.560000,745.55,340.85992431640625
2019-07-26T12:12:25.610000,745.6,372.8263244628906
2019-07-26T12:12:25.660000,745.65,290.792724609375
2019-07-26T12:12:25.710000,745.7,381.7590942382813
2019-07-26T12:12:25.760000,745.75,341.7254943847656
2019-07-26T12:12:25.810000,745.8,327.6918640136719
2019-07-26T12:12:25.860000,745.85,392.65826416015625
2019-07-26T12:12:25.910000,745.9,345.6246643066406
2019-07-26T12:12:25.960000,745.95,399.5910339355469
2019-07-26T12:12:26.010000,746.0,417.5574340820313
2019-07-26T12:12:26.060000,746.05,358.5238342285156
2019-07-26T12:12:26.110000,746.1,344.4902038574219
2019-07-26T12:12:26.160000,746.15,346.45660400390625
2019-07-26T12:12:26.210000,746.2,393.4229736328125
2019-07-26T12:12:26.260000,746.25,435.3893737792969
2019-07-26T12:12:26.310000,746.3,439.3557739257813
2019-07-26T12:12:26.360000,746.35,441.3221435546875
2019-07-26T12:12:26.410000,746.4,462.2885437011719
2019-07-26T12:12:26.460000,746.45,469.2549133300781
2019-07-26T12:12:26.510000,746.5,468.2213134765625
2019-07-26T12:12:26.560000,746.55,450.1877136230469
2019-07-26T12:12:26.610000,746.6,465.1540832519531
2019-07-26T12:12:26.660000,746.65,516.1204833984375
2019-07-26T12:12:26.710000,746.7,519.0868530273438
2019-07-26T12:12:26.760000,746.75,536.0532836914062
2019-07-26T12:12:26.810000,746.8,521.0196533203125
2019-07-26T12:12:26.860000,746.85,489.9860229492188
2019-07-26T12:12:26.910000,746.9,518.9524536132812
2019-07-26T12:12:26.960000,746.95,505.9188232421875
2019-07-26T12:12:27.010000,747.0,493.88519287109375
2019-07-26T12:12:27.060000,747.05,506.8515930175781
2019-07-26T12:12:27.110000,747.1,463.8179626464844
2019-07-26T12:12:27.160000,747.15,538.7843627929688
2019-07-26T12:12:27.210000,747.2,601.750732421875
2019-07-26T12:12:27.260000,747.25,482.7171325683594
2019-07-26T12:12:27.310000,747.3,485.68353271484375
2019-07-26T12:12:27.360000,747.35,525.64990234375
2019-07-26T12:12:27.410000,747.4,556.6163330078125
2019-07-26T12:12:27.460000,747.45,601.5827026367188
2019-07-26T12:12:27.510000,747.5,529.549072265625
2019-07-26T12:12:27.560000,747.55,553.5155029296875
2019-07-26T12:12:27.610000,747.6,583.4818725585938
2019-07-26T12:12:27.660000,747.65,557.4482421875
2019-07-26T12:12:27.710000,747.7,589.4146118164062
2019-07-26T12:12:27.760000,747.75,578.3810424804688
2019-07-26T12:12:27.810000,747.8,553.347412109375
2019-07-26T12:12:27.860000,747.85,563.3137817382812
2019-07-26T12:12:27.910000,747.9,576.2802124023438
2019-07-26T12:12:27.960000,747.95,546.24658203125
2019-07-26T12:12:28.010000,748.0,543.2129516601562
2019-07-26T12:12:28.060000,748.05,561.1793823242188
2019-07-26T12:12:28.110000,748.1,527.145751953125
2019-07-26T12:12:28.160000,748.15,534.1121215820312
2019-07-26T12:12:28.210000,748.2,523.0785522460938
2019-07-26T12:12:28.260000,748.25,523.044921875
2019-07-26T12:12:28.310000,748.3,580.0112915039062
2019-07-26T12:12:28.360000,748.35,552.9776611328125
2019-07-26T12:12:28.410000,748.4,554.944091796875
2019-07-26T12:12:28.460000,748.45,575.9104614257812
2019-07-26T12:12:28.510000,748.5,534.8768310546875
2019-07-26T12:12:28.560000,748.55,568.84326171875
2019-07-26T12:12:28.610000,748.6,572.8096313476562
2019-07-26T12:12:28.660000,748.65,562.7760009765625
2019-07-26T12:12:28.710000,748.7,609.742431640625
2019-07-26T12:12:28.760000,748.75,568.7088012695312
2019-07-26T12:12:28.810000,748.8,577.6751708984375
2019-07-26T12:12:28.860000,748.85,619.6416015625
2019-07-26T12:12:28.910000,748.9,503.6079711914063
2019-07-26T12:12:28.960000,748.95,433.5743408203125
2019-07-26T12:12:29.010000,749.0,521.5407104492188
2019-07-26T12:12:29.060000,749.05,573.5071411132812
2019-07-26T12:12:29.110000,749.1,531.4735107421875
2019-07-26T12:12:29.160000,749.15,486.4399108886719
2019-07-26T12:12:29.210000,749.2,497.4062805175781
2019-07-26T12:12:29.260000,749.25,535.3726806640625
2019-07-26T12:12:29.310000,749.3,538.3390502929688
2019-07-26T12:12:29.360000,749.35,490.3054504394531
2019-07-26T12:12:29.410000,749.4,461.2718505859375
2019-07-26T12:12:29.460000,749.45,508.23822021484375
2019-07-26T12:12:29.510000,749.5,551.2046508789062
2019-07-26T12:12:29.560000,749.55,539.1710205078125
2019-07-26T12:12:29.610000,749.6,543.1373901367188
2019-07-26T12:12:29.660000,749.65,555.103759765625
2019-07-26T12:12:29.710000,749.7,521.0701904296875
2019-07-26T12:12:29.760000,749.75,516.0365600585938
2019-07-26T12:12:29.810000,749.8,494.0029602050781
2019-07-26T12:12:29.860000,749.85,471.9693298339844
2019-07-26T12:12:29.910000,749.9,529.9357299804688
2019-07-26T12:12:29.960000,749.95,503.9021301269531
2019-07-26T12:12:30.010000,750.0,463.8684997558594
2019-07-26T12:12:30.060000,750.05,484.83489990234375
2019-07-26T12:12:30.110000,750.1,450.80126953125
2019-07-26T12:12:30.160000,750.15,428.7676696777344
2019-07-26T12:12:30.210000,750.2,459.7340698242188
2019-07-26T12:12:30.260000,750.25,469.700439453125
2019-07-26T12:12:30.310000,750.3,451.6668395996094
2019-07-26T12:12:30.360000,750.35,450.63323974609375
2019-07-26T12:12:30.410000,750.4,457.599609375
2019-07-26T12:12:30.460000,750.45,471.5660095214844
2019-07-26T12:12:30.510000,750.5,440.5323791503906
2019-07-26T12:12:30.560000,750.55,440.498779296875
2019-07-26T12:12:30.610000,750.6,489.4651794433594
2019-07-26T12:12:30.660000,750.65,448.4315490722656
2019-07-26T12:12:30.710000,750.7,481.39794921875
2019-07-26T12:12:30.760000,750.75,505.36431884765625
2019-07-26T12:12:30.810000,750.8,407.3307189941406
2019-07-26T12:12:30.860000,750.85,402.297119140625
2019-07-26T12:12:30.910000,750.9,429.2634887695313
2019-07-26T12:12:30.960000,750.95,429.2298889160156
2019-07-26T12:12:31.010000,751.0,400.1962890625
2019-07-26T12:12:31.060000,751.05,387.1626586914063
2019-07-26T12:12:31.110000,751.1,420.1290588378906
2019-07-26T12:12:31.160000,751.15,396.0954284667969
2019-07-26T12:12:31.210000,751.2,400.0618286132813
2019-07-26T12:12:31.260000,751.25,409.0282287597656
2019-07-26T12:12:31.310000,751.3,353.9945983886719
2019-07-26T12:12:31.360000,751.35,358.96099853515625
2019-07-26T12:12:31.410000,751.4,420.9273681640625
2019-07-26T12:12:31.460000,751.45,426.8937683105469
2019-07-26T12:12:31.510000,751.5,380.8601684570313
2019-07-26T12:12:31.560000,751.55,383.8265380859375
2019-07-26T12:12:31.610000,751.6,402.7929382324219
2019-07-26T12:12:31.660000,751.65,389.7593383789063
2019-07-26T12:12:31.710000,751.7,419.7257080078125
2019-07-26T12:12:31.760000,751.75,438.6921081542969
2019-07-26T12:12:31.810000,751.8,381.6584777832031
2019-07-26T12:12:31.860000,751.85,371.6248779296875
2019-07-26T12:12:31.910000,751.9,398.5912780761719
2019-07-26T12:12:31.960000,751.95,342.5576477050781
2019-07-26T12:12:32.010000,752.0,293.5240478515625
2019-07-26T12:12:32.060000,752.05,327.49041748046875
2019-07-26T12:12:32.110000,752.1,361.4568176269531
2019-07-26T12:12:32.160000,752.15,328.4232177734375
2019-07-26T12:12:32.210000,752.2,300.3895874023437
2019-07-26T12:12:32.260000,752.25,342.3559875488281
2019-07-26T12:12:32.310000,752.3,349.3223876953125
2019-07-26T12:12:32.360000,752.35,330.28875732421875
2019-07-26T12:12:32.410000,752.4,314.2551574707031
2019-07-26T12:12:32.460000,752.45,292.2215270996094
2019-07-26T12:12:32.510000,752.5,322.1879272460937
2019-07-26T12:12:32.560000,752.55,344.1543273925781
2019-07-26T12:12:32.610000,752.6,393.1206970214844
2019-07-26T12:12:32.660000,752.65,378.0870971679688
2019-07-26T12:12:32.710000,752.7,289.053466796875
2019-07-26T12:12:32.760000,752.75,333.0198669433594
2019-07-26T12:12:32.810000,752.8,345.9862670898437
2019-07-26T12:12:32.860000,752.85,288.95263671875
2019-07-26T12:12:32.910000,752.9,349.9190368652344
2019-07-26T12:12:32.960000,752.95,349.88543701171875
2019-07-26T12:12:33.010000,753.0,254.851806640625
2019-07-26T12:12:33.060000,753.05,269.8182067871094
2019-07-26T12:12:33.110000,753.1,328.7845764160156
2019-07-26T12:12:33.160000,753.15,318.7509765625
2019-07-26T12:12:33.210000,753.2,247.7173614501953
2019-07-26T12:12:33.260000,753.25,269.6837463378906
2019-07-26T12:12:33.310000,753.3,341.650146484375
2019-07-26T12:12:33.360000,753.35,303.61651611328125
2019-07-26T12:12:33.410000,753.4,304.5829162597656
2019-07-26T12:12:33.460000,753.45,290.54931640625
2019-07-26T12:12:33.510000,753.5,288.51568603515625
2019-07-26T12:12:33.560000,753.55,375.4820861816406
2019-07-26T12:12:33.610000,753.6,329.448486328125
2019-07-26T12:12:33.660000,753.65,308.41485595703125
2019-07-26T12:12:33.710000,753.7,344.3812561035156
2019-07-26T12:12:33.760000,753.75,284.3476257324219
2019-07-26T12:12:33.810000,753.8,314.31402587890625
2019-07-26T12:12:33.860000,753.85,300.2804260253906
2019-07-26T12:12:33.910000,753.9,298.2467956542969
2019-07-26T12:12:33.960000,753.95,350.21319580078125
2019-07-26T12:12:34.010000,754.0,292.1795654296875
2019-07-26T12:12:34.060000,754.05,294.1459655761719
2019-07-26T12:12:34.110000,754.1,279.11236572265625
2019-07-26T12:12:34.160000,754.15,308.0787353515625
2019-07-26T12:12:34.210000,754.2,213.04513549804688
2019-07-26T12:12:34.410000,754.4,410.9106750488281
2019-07-26T12:12:34.460000,754.45,692.8770751953125
2019-07-26T12:12:34.510000,754.5,452.8434753417969
2019-07-26T12:12:34.560000,754.55,644.8098754882812
2019-07-26T12:12:34.610000,754.6,765.7762451171875
2019-07-26T12:12:34.660000,754.65,782.7426147460938
2019-07-26T12:12:34.710000,754.7,810.7090454101562
2019-07-26T12:12:34.760000,754.75,850.6754150390625
2019-07-26T12:12:34.810000,754.8,928.6417846679688
2019-07-26T12:12:34.860000,754.85,1001.608154296875
2019-07-26T12:12:34.910000,754.9,1078.5745849609375
2019-07-26T12:12:34.960000,754.95,1012.5409545898438
2019-07-26T12:12:35.010000,755.0,1019.50732421875
2019-07-26T12:12:35.060000,755.05,1129.4737548828125
2019-07-26T12:12:35.110000,755.1,1242.440185546875
2019-07-26T12:12:35.160000,755.15,1272.4066162109375
2019-07-26T12:12:35.210000,755.2,1174.3729248046875
2019-07-26T12:12:35.260000,755.25,1299.33935546875
2019-07-26T12:12:35.310000,755.3,1330.3057861328125
2019-07-26T12:12:35.360000,755.35,1436.2720947265625
2019-07-26T12:12:35.410000,755.4,1506.238525390625
2019-07-26T12:12:35.460000,755.45,1057.2049560546875
2019-07-26T12:12:35.510000,755.5,1347.1712646484375
2019-07-26T12:12:35.560000,755.55,1761.1376953125
2019-07-26T12:12:35.610000,755.6,1610.1041259765625
2019-07-26T12:12:35.660000,755.65,1715.0704345703125
2019-07-26T12:12:35.710000,755.7,1703.036865234375
2019-07-26T12:12:35.760000,755.75,1775.0032958984375
2019-07-26T12:12:35.810000,755.8,1945.9696044921875
2019-07-26T12:12:35.860000,755.85,1913.93603515625
2019-07-26T12:12:35.910000,755.9,1917.90234375
2019-07-26T12:12:35.960000,755.95,1986.8687744140625
2019-07-26T12:12:36.010000,756.0,2046.835205078125
2019-07-26T12:12:36.060000,756.05,2101.801513671875
2019-07-26T12:12:36.110000,756.1,2145.76806640625
2019-07-26T12:12:36.160000,756.15,2084.734375
2019-07-26T12:12:36.210000,756.2,2157.70068359375
2019-07-26T12:12:36.260000,756.25,2275.667236328125
2019-07-26T12:12:36.310000,756.3,2266.633544921875
2019-07-26T12:12:36.360000,756.35,2355.599853515625
2019-07-26T12:12:36.410000,756.4,2357.56640625
2019-07-26T12:12:36.460000,756.45,2362.53271484375
2019-07-26T12:12:36.510000,756.5,2500.4990234375
2019-07-26T12:12:36.560000,756.55,2492.46533203125
2019-07-26T12:12:36.610000,756.6,2445.431884765625
2019-07-26T12:12:36.660000,756.65,2491.398193359375
2019-07-26T12:12:36.710000,756.7,2606.364501953125
2019-07-26T12:12:36.760000,756.75,2628.3310546875
2019-07-26T12:12:36.810000,756.8,2574.29736328125
2019-07-26T12:12:36.860000,756.85,2601.263671875
2019-07-26T12:12:36.910000,756.9,2564.230224609375
2019-07-26T12:12:36.960000,756.95,2614.196533203125
2019-07-26T12:12:37.010000,757.0,2690.162841796875
2019-07-26T12:12:37.060000,757.05,2664.12939453125
2019-07-26T12:12:37.110000,757.1,2679.095703125
2019-07-26T12:12:37.160000,757.15,2619.06201171875
2019-07-26T12:12:37.210000,757.2,2680.028564453125
2019-07-26T12:12:37.260000,757.25,2762.994873046875
2019-07-26T12:12:37.310000,757.3,2636.961181640625
2019-07-26T12:12:37.360000,757.35,2697.927734375
2019-07-26T12:12:37.410000,757.4,2809.89404296875
2019-07-26T12:12:37.460000,757.45,2771.8603515625
2019-07-26T12:12:37.510000,757.5,2811.826904296875
2019-07-26T12:12:37.560000,757.55,2802.793212890625
2019-07-26T12:12:37.610000,757.6,2756.759521484375
2019-07-26T12:12:37.660000,757.65,2811.72607421875
2019-07-26T12:12:37.710000,757.7,2875.6923828125
2019-07-26T12:12:37.760000,757.75,2894.65869140625
2019-07-26T12:12:37.810000,757.8,2819.625244140625
2019-07-26T12:12:37.860000,757.85,2791.591552734375
2019-07-26T12:12:37.910000,757.9,2829.557861328125
2019-07-26T12:12:37.960000,757.95,2810.5244140625
2019-07-26T12:12:38.010000,758.0,2829.49072265625
2019-07-26T12:12:38.060000,758.05,2830.45703125
2019-07-26T12:12:38.110000,758.1,2801.423583984375
2019-07-26T12:12:38.160000,758.15,2810.389892578125
2019-07-26T12:12:38.210000,758.2,2806.356201171875
2019-07-26T12:12:38.260000,758.25,2783.32275390625
2019-07-26T12:12:38.310000,758.3,2781.2890625
2019-07-26T12:12:38.360000,758.35,2820.25537109375
2019-07-26T12:12:38.410000,758.4,2817.221923828125
2019-07-26T12:12:38.460000,758.45,2822.188232421875
2019-07-26T12:12:38.510000,758.5,2781.154541015625
2019-07-26T12:12:38.560000,758.55,2710.12109375
2019-07-26T12:12:38.610000,758.6,2790.08740234375
2019-07-26T12:12:38.660000,758.65,2826.0537109375
2019-07-26T12:12:38.710000,758.7,2758.020263671875
2019-07-26T12:12:38.760000,758.75,2710.986572265625
2019-07-26T12:12:38.810000,758.8,2741.952880859375
2019-07-26T12:12:38.860000,758.85,2742.91943359375
2019-07-26T12:12:38.910000,758.9,2639.8857421875
2019-07-26T12:12:38.960000,758.95,2628.85205078125
2019-07-26T12:12:39.010000,759.0,2672.818603515625
2019-07-26T12:12:39.060000,759.05,2639.784912109375
2019-07-26T12:12:39.110000,759.1,2614.751220703125
2019-07-26T12:12:39.160000,759.15,2629.717529296875
