time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2021-12-24T22:01:00.691000,60.65,1510.7757568359375
2021-12-24T22:01:00.841000,60.8,1967.93115234375
2021-12-24T22:01:00.941000,60.9,1134.034912109375
2021-12-24T22:01:00.991000,60.95,1062.0867919921875
2021-12-24T22:01:01.091000,61.05,1354.1904296875
2021-12-24T22:01:01.191000,61.15,1613.2940673828125
2021-12-24T22:01:01.241000,61.2,1562.3458251953125
2021-12-24T22:01:01.441000,61.4,1176.55322265625
2021-12-24T22:01:01.491000,61.45,1907.6051025390625
2021-12-24T22:01:01.541000,61.5,1213.6568603515625
2021-12-24T22:01:01.691000,61.65,1324.8123779296875
2021-12-24T22:01:01.741000,61.7,1083.8642578125
2021-12-24T22:01:01.841000,61.8,1297.9678955078125
2021-12-24T22:01:01.991000,61.95,2128.12353515625
2021-12-24T22:01:02.041000,62.0,1268.1751708984375
2021-12-24T22:01:02.141000,62.1,1365.2789306640625
2021-12-24T22:01:02.291000,62.25,1414.4344482421875
2021-12-24T22:01:02.391000,62.35,1273.5380859375
2021-12-24T22:01:02.641000,62.6,1671.7972412109375
2021-12-24T22:01:02.791000,62.75,2048.952880859375
2021-12-24T22:01:02.991000,62.95,1028.16015625
2021-12-24T22:01:03.091000,63.05,1332.2637939453125
2021-12-24T22:01:03.141000,63.1,1370.3155517578125
2021-12-24T22:01:03.391000,63.35,1122.5748291015625
2021-12-24T22:01:04.091000,64.05,1324.3004150390625
2021-12-24T22:01:05.391000,65.35,1128.648193359375
2021-12-24T22:01:10.541000,70.5,1851.987060546875
2021-12-24T22:01:12.291000,72.25,1075.80126953125
2021-12-24T22:01:13.091000,73.05,1333.6304931640625
2021-12-24T22:01:13.491000,73.45,1029.0452880859375
2021-12-24T22:01:14.891000,74.85,1084.49658203125
2021-12-24T22:01:14.941000,74.9,1323.5484619140625
2021-12-24T22:01:15.141000,75.1,1379.7557373046875
2021-12-24T22:01:16.491000,76.45,1207.1552734375
2021-12-24T22:01:18.141000,78.1,1224.8658447265625
2021-12-24T22:01:18.791000,78.75,1213.5396728515625
2021-12-24T22:01:19.091000,79.05,1096.8507080078125
2021-12-24T22:01:20.441000,80.4,1214.250244140625
2021-12-24T22:01:20.891000,80.85,1429.7166748046875
2021-12-24T22:01:21.341000,81.3,1324.1832275390625
2021-12-24T22:01:22.191000,82.15,1094.0643310546875
2021-12-24T22:01:22.541000,82.5,1596.42724609375
2021-12-24T22:01:23.641000,83.6,1257.5675048828125
2021-12-24T22:01:23.841000,83.8,1285.77490234375
2021-12-24T22:01:24.091000,84.05,1028.0340576171875
2021-12-24T22:01:24.141000,84.1,2052.0859375
2021-12-24T22:01:25.391000,85.35,1193.3817138671875
2021-12-24T22:01:25.441000,85.4,1350.43359375
2021-12-24T22:01:25.741000,85.7,1542.74462890625
2021-12-24T22:01:26.191000,86.15,1408.2110595703125
2021-12-24T22:01:26.241000,86.2,1225.262939453125
2021-12-24T22:01:26.691000,86.65,1495.7293701171875
2021-12-24T22:01:26.741000,86.7,1322.78125
2021-12-24T22:01:26.991000,86.95,1278.0404052734375
2021-12-24T22:01:27.041000,87.0,1079.09228515625
2021-12-24T22:01:27.491000,87.45,1302.5587158203125
2021-12-24T22:01:27.541000,87.5,1235.610595703125
2021-12-24T22:01:27.841000,87.8,1585.921630859375
2021-12-24T22:01:27.991000,87.95,1477.0771484375
2021-12-24T22:01:28.291000,88.25,1832.3880615234373
2021-12-24T22:01:28.541000,88.5,1042.6473388671875
2021-12-24T22:01:28.791000,88.75,1623.906494140625
2021-12-24T22:01:30.091000,90.05,1163.254150390625
2021-12-24T22:01:30.241000,90.2,1400.40966796875
2021-12-24T22:01:30.591000,90.55,1190.7724609375
2021-12-24T22:01:31.341000,91.3,1080.550048828125
2021-12-24T22:01:35.391000,95.35,1167.74853515625
2021-12-24T22:01:37.341000,97.3,1546.77001953125
2021-12-24T22:01:37.641000,97.6,1077.0810546875
2021-12-24T22:01:38.141000,98.1,2037.599365234375
2021-12-24T22:01:39.391000,99.35,1304.895263671875
2021-12-24T22:01:41.391000,101.35,2342.96875
2021-12-24T22:01:43.641000,103.6,1533.3011474609375
2021-12-24T22:01:44.141000,104.1,1579.8194580078125
2021-12-24T22:01:44.391000,104.35,1057.0787353515625
2021-12-24T22:01:44.641000,104.6,1142.337890625
2021-12-24T22:01:45.891000,105.85,1440.6336669921875
2021-12-24T22:01:46.391000,106.35,1596.1519775390625
2021-12-24T22:01:46.691000,106.65,1478.4630126953125
2021-12-24T22:01:47.191000,107.15,1194.9814453125
2021-12-24T22:01:47.341000,107.3,1195.136962890625
2021-12-24T22:01:48.141000,108.1,1227.96630859375
2021-12-24T22:01:48.441000,108.4,1737.2772216796875
2021-12-24T22:01:48.741000,108.7,1841.5882568359373
2021-12-24T22:01:48.941000,108.9,1125.795654296875
2021-12-24T22:01:49.891000,109.85,1321.7803955078125
2021-12-24T22:01:50.391000,110.35,1301.2987060546875
2021-12-24T22:01:50.491000,110.45,1219.4024658203125
2021-12-24T22:01:50.691000,110.65,1761.6097412109375
2021-12-24T22:01:51.691000,111.65,1295.646484375
2021-12-24T22:01:51.991000,111.95,1042.95751953125
2021-12-24T22:01:52.291000,112.25,1067.2684326171875
2021-12-24T22:01:52.791000,112.75,1039.786865234375
2021-12-24T22:01:53.591000,113.55,1060.6162109375
2021-12-24T22:01:53.741000,113.7,1363.7716064453125
2021-12-24T22:01:54.291000,114.25,1368.341796875
2021-12-24T22:01:55.041000,115.0,1177.119384765625
2021-12-24T22:01:57.541000,117.5,1379.7110595703125
2021-12-24T22:01:58.091000,118.05,1204.28125
2021-12-24T22:01:58.591000,118.55,1043.799560546875
2021-12-24T22:01:59.091000,119.05,1724.31787109375
2021-12-24T22:01:59.591000,119.55,1106.8363037109375
2021-12-24T22:01:59.641000,119.6,1533.8880615234375
2021-12-24T22:01:59.891000,119.85,1182.147216796875
2021-12-24T22:02:00.141000,120.1,1298.4063720703125
2021-12-24T22:02:00.391000,120.35,1150.6656494140625
2021-12-24T22:02:01.491000,121.45,1480.805908203125
2021-12-24T22:02:02.491000,122.45,1036.8426513671875
2021-12-24T22:02:02.741000,122.7,1428.101806640625
2021-12-24T22:02:02.791000,122.75,1198.1536865234375
2021-12-24T22:02:03.591000,123.55,1097.9830322265625
2021-12-24T22:02:05.191000,125.15,1081.6417236328125
2021-12-24T22:02:06.141000,126.1,1099.62646484375
2021-12-24T22:02:08.041000,128.0,1177.59619140625
2021-12-24T22:02:08.591000,128.55,1345.1663818359375
2021-12-24T22:02:08.791000,128.75,1555.3736572265625
2021-12-24T22:02:09.091000,129.05,1487.6846923828125
2021-12-24T22:02:09.541000,129.5,1429.1512451171875
2021-12-24T22:02:09.591000,129.55,2140.203125
2021-12-24T22:02:09.841000,129.8,1714.462158203125
2021-12-24T22:02:10.341000,130.3,2084.980712890625
2021-12-24T22:02:10.641000,130.6,1439.29150390625
2021-12-24T22:02:10.841000,130.8,1394.4989013671875
2021-12-24T22:02:11.141000,131.1,1255.8099365234375
2021-12-24T22:02:11.341000,131.3,1358.0172119140625
2021-12-24T22:02:11.641000,131.6,2344.328369140625
2021-12-24T22:02:11.891000,131.85,1218.58740234375
2021-12-24T22:02:11.941000,131.9,1455.6392822265625
2021-12-24T22:02:12.141000,132.1,1936.8465576171875
2021-12-24T22:02:12.391000,132.35,1045.105712890625
2021-12-24T22:02:12.441000,132.4,2333.15771484375
2021-12-24T22:02:12.591000,132.55,1169.3131103515625
2021-12-24T22:02:12.641000,132.6,1611.3648681640625
2021-12-24T22:02:12.941000,132.9,2149.676025390625
2021-12-24T22:02:13.091000,133.05,1103.8314208984375
2021-12-24T22:02:13.591000,133.55,1029.3497314453125
2021-12-24T22:02:13.741000,133.7,1472.5052490234375
2021-12-24T22:02:14.541000,134.5,1076.3345947265625
2021-12-24T22:02:14.691000,134.65,1422.4901123046875
2021-12-24T22:02:15.191000,135.15,1071.0084228515625
2021-12-24T22:02:15.341000,135.3,1389.1639404296875
2021-12-24T22:02:15.641000,135.6,1674.4749755859375
2021-12-24T22:02:16.141000,136.1,1232.9932861328125
2021-12-24T22:02:16.441000,136.4,1175.3043212890625
2021-12-24T22:02:16.641000,136.6,1201.51171875
2021-12-24T22:02:16.941000,136.9,1102.8226318359375
2021-12-24T22:02:17.441000,137.4,1376.3409423828125
2021-12-24T22:02:17.741000,137.7,1881.6519775390625
2021-12-24T22:02:17.941000,137.9,1105.859375
2021-12-24T22:02:18.241000,138.2,1188.17041015625
2021-12-24T22:02:18.491000,138.45,1702.429443359375
2021-12-24T22:02:19.341000,139.3,1088.3106689453125
2021-12-24T22:02:19.791000,139.75,1024.7772216796875
2021-12-24T22:02:20.591000,140.55,1095.6065673828125
2021-12-24T22:02:23.341000,143.3,1237.4573974609375
2021-12-24T22:02:24.291000,144.25,1425.4422607421875
2021-12-24T22:02:25.741000,145.7,1847.9454345703125
2021-12-24T22:02:26.441000,146.4,1073.671142578125
2021-12-24T22:02:27.941000,147.9,1705.22607421875
2021-12-24T22:02:27.991000,147.95,1834.2779541015625
2021-12-24T22:02:28.491000,148.45,2273.79638671875
2021-12-24T22:02:32.041000,152.0,1054.4765625
2021-12-24T22:02:33.241000,153.2,1108.7205810546875
2021-12-24T22:02:33.541000,153.5,2060.031494140625
2021-12-24T22:02:33.791000,153.75,1697.290771484375
2021-12-24T22:02:34.041000,154.0,1578.5499267578125
2021-12-24T22:02:34.091000,154.05,1171.601806640625
2021-12-24T22:02:34.341000,154.3,1070.8609619140625
2021-12-24T22:02:34.541000,154.5,1775.0682373046875
2021-12-24T22:02:34.841000,154.8,1708.3792724609375
2021-12-24T22:02:35.041000,155.0,1651.5865478515625
2021-12-24T22:02:35.091000,155.05,1083.638427734375
2021-12-24T22:02:35.341000,155.3,1917.8975830078125
2021-12-24T22:02:35.591000,155.55,1259.15673828125
2021-12-24T22:02:35.641000,155.6,1369.2086181640625
2021-12-24T22:02:35.791000,155.75,1157.3641357421875
2021-12-24T22:02:35.841000,155.8,2455.416015625
2021-12-24T22:02:36.091000,156.05,1118.6751708984375
2021-12-24T22:02:36.141000,156.1,1978.7269287109373
2021-12-24T22:02:36.341000,156.3,1136.934326171875
2021-12-24T22:02:36.441000,156.4,1053.0379638671875
2021-12-24T22:02:36.591000,156.55,1355.1934814453125
2021-12-24T22:02:36.641000,156.6,1702.2452392578125
2021-12-24T22:02:36.791000,156.75,1186.4007568359375
2021-12-24T22:02:36.891000,156.85,1247.50439453125
2021-12-24T22:02:37.391000,157.35,1665.0228271484375
2021-12-24T22:02:37.441000,157.4,1203.0745849609375
2021-12-24T22:02:37.591000,157.55,1030.2301025390625
2021-12-24T22:02:37.741000,157.7,1078.3856201171875
2021-12-24T22:02:38.191000,158.15,1092.8521728515625
2021-12-24T22:02:38.241000,158.2,1333.9039306640625
2021-12-24T22:02:38.391000,158.35,1409.0594482421875
2021-12-24T22:02:38.541000,158.5,1768.2149658203125
2021-12-24T22:02:38.791000,158.75,1343.47412109375
2021-12-24T22:02:39.341000,159.3,1319.0443115234375
2021-12-24T22:02:39.841000,159.8,1652.5626220703125
2021-12-24T22:02:40.591000,160.55,1216.3402099609375
2021-12-24T22:02:41.141000,161.1,1139.910400390625
2021-12-24T22:02:46.091000,166.05,1027.0418701171875
2021-12-24T22:02:46.241000,166.2,1025.1973876953125
2021-12-24T22:02:46.591000,166.55,1086.560302734375
2021-12-24T22:02:47.741000,167.7,1462.75244140625
2021-12-24T22:02:47.791000,167.75,1114.8043212890625
2021-12-24T22:02:48.041000,168.0,1173.0634765625
2021-12-24T22:02:50.591000,170.55,1449.7069091796875
2021-12-24T22:02:51.091000,171.05,1135.225341796875
2021-12-24T22:02:51.591000,171.55,1407.74365234375
2021-12-24T22:02:51.891000,171.85,1214.0546875
2021-12-24T22:02:53.141000,173.1,1136.3504638671875
2021-12-24T22:02:53.691000,173.65,1248.920654296875
2021-12-24T22:02:54.391000,174.35,1192.6463623046875
2021-12-24T22:02:55.741000,175.7,1084.0458984375
2021-12-24T22:02:56.141000,176.1,1127.4605712890625
2021-12-24T22:02:56.941000,176.9,1185.2899169921875
2021-12-24T22:02:57.941000,177.9,1043.3265380859375
2021-12-24T22:02:58.241000,178.2,1117.6375732421875
2021-12-24T22:02:58.441000,178.4,1028.844970703125
2021-12-24T22:02:58.491000,178.45,1035.896728515625
2021-12-24T22:02:58.741000,178.7,1391.1558837890625
2021-12-24T22:02:59.541000,179.5,1133.9852294921875
2021-12-24T22:02:59.741000,179.7,1064.192626953125
2021-12-24T22:03:01.141000,181.1,1394.6439208984375
2021-12-24T22:03:01.641000,181.6,1241.1622314453125
2021-12-24T22:03:01.941000,181.9,1191.4732666015625
2021-12-24T22:03:02.091000,182.05,1080.6287841796875
2021-12-24T22:03:02.141000,182.1,1191.6806640625
2021-12-24T22:03:02.641000,182.6,1394.198974609375
2021-12-24T22:03:02.891000,182.85,1293.4581298828125
2021-12-24T22:03:03.191000,183.15,1795.7691650390625
2021-12-24T22:03:03.241000,183.2,1092.821044921875
2021-12-24T22:03:03.391000,183.35,1437.9764404296875
2021-12-24T22:03:04.191000,184.15,1414.8057861328125
2021-12-24T22:03:04.491000,184.45,1309.1168212890625
2021-12-24T22:03:05.991000,185.95,1457.671875
2021-12-24T22:03:06.491000,186.45,1083.190185546875
2021-12-24T22:03:10.691000,190.65,1042.5443115234375
2021-12-24T22:03:13.591000,193.55,1706.5506591796875
2021-12-24T22:03:14.391000,194.35,1274.3800048828125
2021-12-24T22:03:14.591000,194.55,1131.5872802734375
2021-12-24T22:03:14.741000,194.7,1317.7427978515625
2021-12-24T22:03:14.891000,194.85,1153.8983154296875
2021-12-24T22:03:15.341000,195.3,1092.3648681640625
2021-12-24T22:03:15.641000,195.6,1234.6759033203125
2021-12-24T22:03:15.691000,195.65,1069.7276611328125
2021-12-24T22:03:15.891000,195.85,1126.93505859375
2021-12-24T22:03:16.141000,196.1,1512.1942138671875
2021-12-24T22:03:16.641000,196.6,1138.7125244140625
2021-12-24T22:03:17.141000,197.1,1577.2308349609375
2021-12-24T22:03:17.441000,197.4,1308.5418701171875
2021-12-24T22:03:17.641000,197.6,1293.7491455078125
2021-12-24T22:03:17.941000,197.9,1124.0601806640625
2021-12-24T22:03:18.091000,198.05,1173.2156982421875
2021-12-24T22:03:18.441000,198.4,1310.5784912109375
2021-12-24T22:03:18.741000,198.7,1090.8895263671875
2021-12-24T22:03:19.391000,199.35,1029.5633544921875
2021-12-24T22:03:19.641000,199.6,1027.8226318359375
2021-12-24T22:03:19.691000,199.65,1311.8743896484375
2021-12-24T22:03:19.891000,199.85,1269.0816650390625
2021-12-24T22:03:20.541000,200.5,1122.755615234375
2021-12-24T22:03:20.841000,200.8,1066.0665283203125
2021-12-24T22:03:21.191000,201.15,1213.429443359375
2021-12-24T22:03:21.491000,201.45,1962.7403564453125
2021-12-24T22:03:22.491000,202.45,1269.777099609375
2021-12-24T22:03:22.791000,202.75,1168.088134765625
2021-12-24T22:03:24.391000,204.35,1026.746826171875
2021-12-24T22:04:36.491000,276.45,1275.491455078125
2021-12-24T22:04:42.641000,282.6,1188.8670654296875
2021-12-24T22:04:43.891000,283.85,1539.1629638671875
2021-12-24T22:04:45.591000,285.55,1185.92529296875
2021-12-24T22:04:45.641000,285.6,1025.9771728515625
2021-12-24T22:04:45.841000,285.8,1203.1844482421875
2021-12-24T22:04:46.641000,286.6,1179.0137939453125
2021-12-24T22:04:47.141000,287.1,1355.5321044921875
2021-12-24T22:04:47.441000,287.4,1635.8431396484375
2021-12-24T22:04:48.441000,288.4,1499.8797607421875
2021-12-24T22:04:48.741000,288.7,1600.1907958984375
2021-12-24T22:04:50.191000,290.15,1796.6939697265625
2021-12-24T22:04:50.691000,290.65,1520.21240234375
2021-12-24T22:04:50.991000,290.95,1102.5234375
2021-12-24T22:04:51.191000,291.15,1503.730712890625
2021-12-24T22:04:51.441000,291.4,1352.9898681640625
2021-12-24T22:04:51.491000,291.45,1663.041748046875
2021-12-24T22:04:52.441000,292.4,1908.0264892578125
2021-12-24T22:04:52.491000,292.45,1336.078369140625
2021-12-24T22:04:52.741000,292.7,1152.3375244140625
2021-12-24T22:04:52.941000,292.9,1218.544921875
2021-12-24T22:04:53.241000,293.2,1574.8558349609375
2021-12-24T22:04:53.291000,293.25,1238.90771484375
2021-12-24T22:04:53.541000,293.5,1048.1668701171875
2021-12-24T22:04:53.741000,293.7,2167.374267578125
2021-12-24T22:04:54.041000,294.0,2696.685302734375
2021-12-24T22:04:54.191000,294.15,1066.8408203125
2021-12-24T22:04:54.241000,294.2,1203.892578125
2021-12-24T22:04:55.891000,295.85,1076.6031494140625
2021-12-24T22:04:56.991000,296.95,1095.7435302734375
2021-12-24T22:04:57.241000,297.2,1734.0025634765625
2021-12-24T22:04:57.491000,297.45,1184.2618408203125
2021-12-24T22:05:00.341000,300.3,1348.21630859375
2021-12-24T22:05:03.041000,303.0,1101.015380859375
2021-12-24T22:05:03.841000,303.8,1062.8447265625
2021-12-24T22:05:04.341000,304.3,1372.363037109375
2021-12-24T22:05:04.841000,304.8,1681.88134765625
2021-12-24T22:05:04.991000,304.95,1066.036865234375
2021-12-24T22:05:05.141000,305.1,2191.1923828125
2021-12-24T22:05:05.391000,305.35,1198.4515380859375
2021-12-24T22:05:07.791000,307.75,1346.9395751953125
2021-12-24T22:05:07.941000,307.9,1064.0950927734375
2021-12-24T22:05:08.391000,308.35,1039.5616455078125
2021-12-24T22:05:09.391000,309.35,1679.5982666015625
2021-12-24T22:05:09.941000,309.9,1201.16845703125
2021-12-24T22:05:15.641000,315.6,1156.0775146484375
2021-12-24T22:05:23.291000,323.25,1181.0081787109375
2021-12-24T22:05:24.391000,324.35,1096.1485595703125
2021-12-24T22:05:24.591000,324.55,1379.3558349609375
2021-12-24T22:05:24.891000,324.85,1287.6668701171875
2021-12-24T22:05:26.491000,326.45,1064.3255615234375
2021-12-24T22:05:37.941000,337.9,1026.195556640625
2021-12-24T22:05:38.441000,338.4,1232.7138671875
2021-12-24T22:06:20.641000,380.6,1100.4617919921875
2021-12-24T22:06:26.641000,386.6,1266.681884765625
2021-12-24T22:06:27.641000,387.6,1106.7186279296875
2021-12-24T22:06:28.591000,388.55,1024.7034912109375
2021-12-24T22:06:28.891000,388.85,1108.014404296875
2021-12-24T22:06:29.541000,389.5,1101.6883544921875
2021-12-24T22:06:33.091000,393.05,1186.3685302734375
2021-12-24T22:06:34.841000,394.8,1227.1827392578125
2021-12-24T22:06:34.991000,394.95,1360.338134765625
2021-12-24T22:06:35.141000,395.1,1667.49365234375
2021-12-24T22:06:35.391000,395.35,1327.7528076171875
2021-12-24T22:06:35.691000,395.65,1422.0638427734375
2021-12-24T22:06:36.441000,396.4,1272.8414306640625
2021-12-24T22:06:36.791000,396.75,1322.2042236328125
2021-12-24T22:06:37.591000,397.55,1042.0335693359375
2021-12-24T22:06:38.041000,398.0,1157.5001220703125
2021-12-24T22:06:42.241000,402.2,1253.8541259765625
2021-12-24T22:06:45.041000,405.0,2428.7568359375
2021-12-24T22:06:46.141000,406.1,1447.897216796875
2021-12-24T22:06:46.291000,406.25,1526.052734375
2021-12-24T22:06:46.341000,406.3,1285.1044921875
2021-12-24T22:06:46.391000,406.35,1884.1563720703125
2021-12-24T22:06:46.441000,406.4,1588.2081298828125
2021-12-24T22:06:46.591000,406.55,4041.36376953125
2021-12-24T22:06:46.891000,406.85,2747.6748046875
2021-12-24T22:06:47.041000,407.0,1238.8302001953125
2021-12-24T22:06:47.191000,407.15,2316.98583984375
2021-12-24T22:06:47.441000,407.4,1463.244873046875
2021-12-24T22:06:47.691000,407.65,3679.504150390625
2021-12-24T22:06:47.741000,407.7,1329.555908203125
2021-12-24T22:06:47.991000,407.95,1244.8150634765625
2021-12-24T22:06:48.191000,408.15,1350.0223388671875
2021-12-24T22:06:48.241000,408.2,1325.07421875
2021-12-24T22:06:48.491000,408.45,2059.33349609375
2021-12-24T22:06:48.741000,408.7,1828.592529296875
2021-12-24T22:06:48.791000,408.75,1046.6444091796875
2021-12-24T22:06:48.991000,408.95,1404.8516845703125
2021-12-24T22:06:49.291000,409.25,1115.1627197265625
2021-12-24T22:06:49.341000,409.3,1196.214599609375
2021-12-24T22:06:49.791000,409.75,1267.6810302734375
2021-12-24T22:06:49.941000,409.9,1500.8365478515625
2021-12-24T22:06:50.091000,410.05,1358.9920654296875
2021-12-24T22:06:50.341000,410.3,1150.251220703125
2021-12-24T22:06:53.491000,413.45,1457.516845703125
2021-12-24T22:06:53.991000,413.95,1388.03515625
2021-12-24T22:06:54.491000,414.45,1094.553466796875
2021-12-24T22:06:54.791000,414.75,1045.864501953125
2021-12-24T22:06:55.591000,415.55,1029.69384765625
2021-12-24T22:06:58.491000,418.45,1522.7001953125
2021-12-24T22:06:58.541000,418.5,1847.7520751953125
2021-12-24T22:06:58.841000,418.8,1076.0631103515625
2021-12-24T22:06:59.291000,419.25,1285.529541015625
2021-12-24T22:06:59.341000,419.3,1090.5814208984375
2021-12-24T22:06:59.591000,419.55,1813.840576171875
2021-12-24T22:06:59.791000,419.75,2888.048095703125
2021-12-24T22:07:00.091000,420.05,1060.35888671875
2021-12-24T22:07:00.291000,420.25,1203.5662841796875
2021-12-24T22:07:00.341000,420.3,3178.6181640625
2021-12-24T22:07:00.591000,420.55,1939.877197265625
2021-12-24T22:07:00.791000,420.75,3208.084716796875
2021-12-24T22:07:00.841000,420.8,1072.136474609375
2021-12-24T22:07:01.091000,421.05,2032.3955078125
2021-12-24T22:07:01.141000,421.1,2481.447509765625
2021-12-24T22:07:01.291000,421.25,1493.6029052734375
2021-12-24T22:07:01.641000,421.6,1475.9656982421875
2021-12-24T22:07:01.891000,421.85,1177.2249755859375
2021-12-24T22:07:01.941000,421.9,1411.2767333984375
2021-12-24T22:07:02.091000,422.05,1987.4322509765625
2021-12-24T22:07:02.291000,422.25,1826.6395263671875
2021-12-24T22:07:02.391000,422.35,1189.7432861328125
2021-12-24T22:07:02.441000,422.4,1458.7950439453125
2021-12-24T22:07:02.591000,422.55,1103.9505615234375
2021-12-24T22:07:02.641000,422.6,1105.00244140625
2021-12-24T22:07:02.741000,422.7,1210.1060791015625
2021-12-24T22:07:02.891000,422.85,2014.2615966796875
2021-12-24T22:07:02.941000,422.9,1688.3134765625
2021-12-24T22:07:03.241000,423.2,2459.62451171875
2021-12-24T22:07:03.541000,423.5,2201.935546875
2021-12-24T22:07:03.691000,423.65,1438.0909423828125
2021-12-24T22:07:03.741000,423.7,1420.142822265625
2021-12-24T22:07:04.041000,424.0,3429.453857421875
2021-12-24T22:07:04.191000,424.15,1613.6092529296875
2021-12-24T22:07:04.241000,424.2,1358.6611328125
2021-12-24T22:07:04.341000,424.3,1368.7647705078125
2021-12-24T22:07:04.491000,424.45,2880.92041015625
2021-12-24T22:07:04.541000,424.5,2436.97216796875
2021-12-24T22:07:04.741000,424.7,1200.179443359375
