time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2022-01-02T04:00:54.475000,54.45,293.08984375
2022-01-02T04:00:54.775000,54.75,267.3421936035156
2022-01-02T04:00:55.675000,55.65,267.0992126464844
2022-01-02T04:00:57.425000,57.4,269.5711669921875
2022-01-02T04:00:57.925000,57.9,264.9917297363281
2022-01-02T04:00:58.725000,58.7,294.66461181640625
2022-01-02T04:00:59.525000,59.5,293.3375244140625
2022-01-02T04:01:02.525000,62.5,281.86090087890625
2022-01-02T04:01:02.575000,62.55,290.9029541015625
2022-01-02T04:01:02.825000,62.8,264.1132202148437
2022-01-02T04:01:03.175000,63.15,372.4076232910156
2022-01-02T04:01:03.225000,63.2,278.44970703125
2022-01-02T04:01:04.425000,64.4,282.45904541015625
2022-01-02T04:01:04.775000,64.75,262.75341796875
2022-01-02T04:01:07.625000,67.6,287.150634765625
2022-01-02T04:01:08.575000,68.55,281.94970703125
2022-01-02T04:01:08.625000,68.6,300.99176025390625
2022-01-02T04:01:09.875000,69.85,266.04315185546875
2022-01-02T04:01:13.725000,73.7,261.281494140625
2022-01-02T04:01:15.475000,75.45,287.75341796875
2022-01-02T04:01:16.575000,76.55,286.6786804199219
2022-01-02T04:01:17.725000,77.7,264.6459655761719
2022-01-02T04:01:18.525000,78.5,273.31884765625
2022-01-02T04:01:18.675000,78.65,273.4450378417969
2022-01-02T04:01:18.725000,78.7,274.4870910644531
2022-01-02T04:01:19.525000,79.5,398.1599731445313
2022-01-02T04:01:19.575000,79.55,372.2020263671875
2022-01-02T04:01:20.125000,80.1,281.6646728515625
2022-01-02T04:01:20.275000,80.25,276.79083251953125
2022-01-02T04:01:20.575000,80.55,326.04315185546875
2022-01-02T04:01:21.625000,81.6,262.92633056640625
2022-01-02T04:01:34.925000,94.9,286.11328125
2022-01-02T04:01:52.425000,112.4,330.8329467773437
2022-01-02T04:02:07.875000,127.85,319.8282775878906
2022-01-02T04:02:10.625000,130.6,272.141357421875
2022-01-02T04:02:11.825000,131.8,267.15069580078125
2022-01-02T04:02:12.425000,132.4,262.6553955078125
2022-01-02T04:02:12.775000,132.75,263.94976806640625
2022-01-02T04:02:12.825000,132.8,302.9918212890625
2022-01-02T04:02:13.225000,133.2,261.3282775878906
2022-01-02T04:02:13.575000,133.55,272.6226806640625
2022-01-02T04:02:13.625000,133.6,298.66473388671875
2022-01-02T04:02:13.775000,133.75,289.7908935546875
2022-01-02T04:02:14.125000,134.1,273.0852966308594
2022-01-02T04:02:14.425000,134.4,318.337646484375
2022-01-02T04:02:14.525000,134.5,267.4217529296875
2022-01-02T04:02:14.575000,134.55,302.4638061523437
2022-01-02T04:02:14.625000,134.6,272.505859375
2022-01-02T04:02:14.675000,134.65,264.54791259765625
2022-01-02T04:02:14.775000,134.75,260.63201904296875
2022-01-02T04:02:14.825000,134.8,288.674072265625
2022-01-02T04:02:14.925000,134.9,273.7581787109375
2022-01-02T04:02:15.075000,135.05,319.88433837890625
2022-01-02T04:02:15.325000,135.3,278.0946350097656
2022-01-02T04:02:15.375000,135.35,291.1366882324219
2022-01-02T04:02:15.575000,135.55,295.304931640625
2022-01-02T04:02:15.625000,135.6,291.34698486328125
2022-01-02T04:02:15.675000,135.65,283.3890380859375
2022-01-02T04:02:15.875000,135.85,265.5572509765625
2022-01-02T04:02:16.375000,136.35,289.9778137207031
2022-01-02T04:02:16.525000,136.5,260.10400390625
2022-01-02T04:02:17.575000,137.55,281.9871826171875
2022-01-02T04:02:17.625000,137.6,272.0292358398437
2022-01-02T04:02:17.925000,137.9,263.28155517578125
2022-01-02T04:02:18.375000,138.35,258.6600646972656
2022-01-02T04:02:18.575000,138.55,268.82830810546875
2022-01-02T04:02:18.625000,138.6,330.870361328125
2022-01-02T04:02:18.675000,138.65,282.91241455078125
2022-01-02T04:02:18.875000,138.85,301.08062744140625
2022-01-02T04:02:19.425000,139.4,265.5432434082031
2022-01-02T04:02:19.625000,139.6,259.71148681640625
2022-01-02T04:02:19.675000,139.65,277.7535400390625
2022-01-02T04:03:30.125000,210.1,266.0106201171875
2022-01-02T04:03:32.725000,212.7,267.1975402832031
2022-01-02T04:03:33.525000,213.5,260.87042236328125
2022-01-02T04:03:43.425000,223.4,266.19757080078125
2022-01-02T04:03:43.625000,223.6,264.36578369140625
2022-01-02T04:03:44.425000,224.4,277.0386962890625
2022-01-02T04:03:45.225000,225.2,261.7115783691406
2022-01-02T04:03:45.475000,225.45,264.921875
2022-01-02T04:03:45.725000,225.7,295.13214111328125
2022-01-02T04:03:45.975000,225.95,288.3424072265625
2022-01-02T04:03:46.475000,226.45,307.76300048828125
2022-01-02T04:03:46.525000,226.5,269.8050537109375
2022-01-02T04:03:46.775000,226.75,277.01531982421875
2022-01-02T04:03:47.275000,227.25,317.4358825683594
2022-01-02T04:03:47.725000,227.7,273.8143920898437
2022-01-02T04:03:47.775000,227.75,267.8564453125
2022-01-02T04:03:48.575000,228.55,295.52935791015625
2022-01-02T04:03:48.875000,228.85,265.7816772460937
2022-01-02T04:03:49.675000,229.65,304.45458984375
2022-01-02T04:04:04.475000,244.45,264.9031982421875
2022-01-02T04:04:04.625000,244.6,259.02935791015625
2022-01-02T04:04:06.525000,246.5,276.62750244140625
2022-01-02T04:04:08.625000,248.6,417.3938598632813
2022-01-02T04:04:08.775000,248.75,290.52001953125
2022-01-02T04:04:21.625000,261.6,291.32843017578125
2022-01-02T04:04:24.275000,264.25,-376.4425659179688
2022-01-02T04:04:26.025000,266.0,-290.9705810546875
2022-01-02T04:04:29.625000,269.6,277.05743408203125
2022-01-02T04:04:33.025000,273.0,-293.082763671875
2022-01-02T04:04:34.275000,274.25,-413.0313720703125
2022-01-02T04:04:34.325000,274.3,-327.98931884765625
2022-01-02T04:04:35.025000,275.0,-285.4005126953125
2022-01-02T04:04:35.375000,275.35,-369.1061401367188
2022-01-02T04:04:36.925000,276.9,-320.8023681640625
2022-01-02T04:04:38.275000,278.25,-423.6668701171875
2022-01-02T04:04:38.375000,278.35,315.417236328125
2022-01-02T04:04:38.675000,278.65,324.6695861816406
2022-01-02T04:04:38.775000,278.75,-336.24627685546875
2022-01-02T04:04:39.125000,279.1,294.048095703125
2022-01-02T04:04:39.525000,279.5,373.3845520019531
2022-01-02T04:04:39.675000,279.65,555.5107421875
2022-01-02T04:04:39.775000,279.75,-426.40521240234375
2022-01-02T04:04:39.825000,279.8,-503.3631591796875
2022-01-02T04:04:39.925000,279.9,642.7210083007812
2022-01-02T04:04:40.125000,280.1,-365.11077880859375
2022-01-02T04:04:40.525000,280.5,337.22564697265625
2022-01-02T04:04:40.575000,280.55,-291.7322998046875
2022-01-02T04:04:40.625000,280.6,-560.6902465820312
2022-01-02T04:04:40.675000,280.65,349.3518371582031
2022-01-02T04:04:40.725000,280.7,286.3938903808594
2022-01-02T04:04:40.875000,280.85,-444.47998046875
2022-01-02T04:04:41.125000,281.1,-528.2696533203125
2022-01-02T04:04:41.225000,281.2,438.814453125
2022-01-02T04:04:41.375000,281.35,-313.05938720703125
2022-01-02T04:04:41.425000,281.4,-395.017333984375
2022-01-02T04:04:41.525000,281.5,589.0667724609375
2022-01-02T04:04:41.625000,281.6,-587.84912109375
2022-01-02T04:04:41.725000,281.7,321.2350158691406
2022-01-02T04:04:41.775000,281.75,433.277099609375
2022-01-02T04:04:41.875000,281.85,-456.6388549804688
2022-01-02T04:04:41.925000,281.9,-373.59674072265625
2022-01-02T04:04:42.025000,282.0,385.48736572265625
2022-01-02T04:04:42.075000,282.05,393.5294189453125
2022-01-02T04:04:42.175000,282.15,-710.386474609375
2022-01-02T04:04:42.275000,282.25,692.6976318359375
2022-01-02T04:04:42.375000,282.35,-463.21826171875
2022-01-02T04:04:42.425000,282.4,-347.1762084960937
2022-01-02T04:04:42.525000,282.5,483.9078979492188
2022-01-02T04:04:42.575000,282.55,259.949951171875
2022-01-02T04:04:42.675000,282.65,-287.9659423828125
2022-01-02T04:04:42.975000,282.95,-295.71356201171875
2022-01-02T04:04:43.075000,283.05,685.3705444335938
2022-01-02T04:04:43.125000,283.1,-561.58740234375
2022-01-02T04:04:43.175000,283.15,-776.5453491210938
2022-01-02T04:04:43.325000,283.3,543.580810546875
2022-01-02T04:04:43.375000,283.35,465.6228637695313
2022-01-02T04:04:43.425000,283.4,-486.3350830078125
2022-01-02T04:04:43.475000,283.45,-381.29302978515625
2022-01-02T04:04:43.525000,283.5,263.7490234375
2022-01-02T04:04:43.675000,283.65,446.8751831054688
2022-01-02T04:04:43.725000,283.7,-654.082763671875
2022-01-02T04:04:43.825000,283.8,728.0013427734375
2022-01-02T04:04:43.925000,283.9,-453.91455078125
2022-01-02T04:04:43.975000,283.95,-341.8724365234375
2022-01-02T04:04:44.075000,284.05,519.211669921875
2022-01-02T04:04:44.175000,284.15,-653.7042236328125
2022-01-02T04:04:44.275000,284.25,362.3798828125
2022-01-02T04:04:44.325000,284.3,414.42193603515625
2022-01-02T04:04:44.725000,284.7,-337.2416381835937
2022-01-02T04:04:44.775000,284.75,-312.1995849609375
2022-01-02T04:04:44.975000,284.95,-283.03131103515625
2022-01-02T04:04:45.025000,285.0,-394.98931884765625
2022-01-02T04:04:45.175000,285.15,-293.86309814453125
2022-01-02T04:04:45.375000,285.35,286.3051147460937
2022-01-02T04:04:45.775000,285.75,-495.35845947265625
2022-01-02T04:04:45.825000,285.8,-412.31640625
2022-01-02T04:04:46.075000,286.05,-384.1060791015625
2022-01-02T04:04:46.125000,286.1,-384.0640258789063
2022-01-02T04:04:46.225000,286.2,314.02008056640625
2022-01-02T04:04:46.375000,286.35,-287.853759765625
2022-01-02T04:04:46.575000,286.55,-317.685546875
2022-01-02T04:04:46.875000,286.85,-439.4332275390625
2022-01-02T04:04:46.975000,286.95,321.6509094238281
2022-01-02T04:04:47.375000,287.35,-422.01263427734375
2022-01-02T04:04:47.475000,287.45,361.0714721679688
2022-01-02T04:04:47.525000,287.5,267.113525390625
2022-01-02T04:04:47.675000,287.65,-317.76031494140625
2022-01-02T04:04:47.775000,287.75,590.3237915039062
2022-01-02T04:04:47.875000,287.85,-311.59210205078125
2022-01-02T04:04:48.025000,288.0,277.5340881347656
2022-01-02T04:04:48.075000,288.05,481.576171875
2022-01-02T04:04:48.175000,288.15,-374.3397216796875
2022-01-02T04:04:48.275000,288.25,409.744384765625
2022-01-02T04:04:48.325000,288.3,341.78643798828125
2022-01-02T04:04:48.425000,288.4,-305.12945556640625
2022-01-02T04:04:48.525000,288.5,583.9546508789062
2022-01-02T04:04:48.575000,288.55,425.9967041015625
2022-01-02T04:04:48.675000,288.65,-320.919189453125
2022-01-02T04:04:48.775000,288.75,449.1649169921875
2022-01-02T04:04:48.825000,288.8,481.20697021484375
2022-01-02T04:04:48.875000,288.85,427.2490234375
2022-01-02T04:04:49.025000,289.0,319.3752136230469
2022-01-02T04:04:49.075000,289.05,503.4172973632813
2022-01-02T04:04:49.325000,289.3,599.6275634765625
2022-01-02T04:04:49.425000,289.4,-302.288330078125
2022-01-02T04:04:49.525000,289.5,417.7957763671875
2022-01-02T04:04:49.575000,289.55,451.83782958984375
2022-01-02T04:04:49.625000,289.6,388.8798828125
2022-01-02T04:04:49.825000,289.8,620.048095703125
2022-01-02T04:04:50.075000,290.05,357.2583923339844
2022-01-02T04:04:50.125000,290.1,415.3004760742188
2022-01-02T04:04:50.325000,290.3,485.46868896484375
2022-01-02T04:04:50.375000,290.35,423.5107421875
2022-01-02T04:04:50.425000,290.4,275.55279541015625
2022-01-02T04:04:50.575000,290.55,400.678955078125
2022-01-02T04:04:50.625000,290.6,394.7210083007813
2022-01-02T04:04:50.825000,290.8,271.88922119140625
2022-01-02T04:04:50.875000,290.85,588.9312744140625
2022-01-02T04:04:50.925000,290.9,392.9733276367188
2022-01-02T04:04:51.125000,291.1,439.14154052734375
2022-01-02T04:04:51.375000,291.35,570.3518676757812
2022-01-02T04:04:51.425000,291.4,471.3939208984375
2022-01-02T04:04:51.575000,291.55,277.52008056640625
2022-01-02T04:04:51.625000,291.6,555.5621337890625
2022-01-02T04:04:51.675000,291.65,516.6041870117188
2022-01-02T04:04:51.725000,291.7,360.646240234375
2022-01-02T04:04:51.875000,291.85,466.77239990234375
2022-01-02T04:04:51.925000,291.9,512.814453125
2022-01-02T04:04:52.175000,292.15,359.0247497558594
2022-01-02T04:04:52.225000,292.2,462.06683349609375
2022-01-02T04:04:52.375000,292.35,467.1929931640625
2022-01-02T04:04:52.425000,292.4,433.2350463867188
2022-01-02T04:04:52.525000,292.5,399.3191528320313
2022-01-02T04:04:52.675000,292.65,530.4453125
2022-01-02T04:04:52.725000,292.7,403.48736572265625
2022-01-02T04:04:52.825000,292.8,259.57147216796875
2022-01-02T04:04:52.875000,292.85,340.613525390625
2022-01-02T04:04:52.975000,292.95,324.6976318359375
2022-01-02T04:04:53.025000,293.0,422.73968505859375
2022-01-02T04:04:53.175000,293.15,479.8658447265625
2022-01-02T04:04:53.225000,293.2,316.9079284667969
2022-01-02T04:04:53.325000,293.3,416.9920654296875
2022-01-02T04:04:53.475000,293.45,434.11822509765625
2022-01-02T04:04:53.625000,293.6,430.244384765625
2022-01-02T04:04:53.675000,293.65,400.2864379882813
2022-01-02T04:04:53.775000,293.75,412.37054443359375
2022-01-02T04:04:53.825000,293.8,494.41259765625
2022-01-02T04:04:53.975000,293.95,340.53875732421875
2022-01-02T04:04:54.125000,294.1,431.6649169921875
2022-01-02T04:04:54.275000,294.25,478.7911376953125
2022-01-02T04:04:54.325000,294.3,295.8331604003906
2022-01-02T04:04:54.425000,294.4,470.9172973632813
2022-01-02T04:04:54.475000,294.45,310.9593505859375
2022-01-02T04:04:54.575000,294.55,449.04345703125
2022-01-02T04:04:54.625000,294.6,534.0855102539062
2022-01-02T04:04:54.775000,294.75,418.211669921875
2022-01-02T04:04:54.925000,294.9,417.33782958984375
2022-01-02T04:04:55.075000,295.05,432.4639892578125
2022-01-02T04:04:55.325000,295.3,267.6742858886719
2022-01-02T04:04:55.375000,295.35,436.7163696289063
2022-01-02T04:04:55.425000,295.4,306.7583923339844
2022-01-02T04:04:55.575000,295.55,537.8845825195312
2022-01-02T04:04:55.625000,295.6,365.9266357421875
2022-01-02T04:04:55.875000,295.85,441.1369018554688
2022-01-02T04:04:55.925000,295.9,287.178955078125
2022-01-02T04:04:56.075000,296.05,311.3051147460937
2022-01-02T04:04:56.175000,296.15,398.3892211914063
2022-01-02T04:04:56.225000,296.2,353.4312744140625
2022-01-02T04:04:56.375000,296.35,552.5574951171875
2022-01-02T04:04:56.525000,296.5,271.68365478515625
2022-01-02T04:04:56.675000,296.65,543.809814453125
2022-01-02T04:04:56.775000,296.75,-279.1060791015625
2022-01-02T04:04:56.875000,296.85,289.97802734375
2022-01-02T04:04:56.975000,296.95,266.0621337890625
2022-01-02T04:04:57.125000,297.1,272.18829345703125
2022-01-02T04:04:57.175000,297.15,418.2303466796875
2022-01-02T04:04:57.475000,297.45,305.4826965332031
2022-01-02T04:04:57.625000,297.6,409.60888671875
2022-01-02T04:04:57.675000,297.65,308.65093994140625
2022-01-02T04:04:57.925000,297.9,366.8612060546875
2022-01-02T04:04:58.425000,298.4,398.28173828125
2022-01-02T04:04:58.725000,298.7,288.5341186523437
2022-01-02T04:04:58.925000,298.9,291.70233154296875
2022-01-02T04:04:59.225000,299.2,425.9546508789063
2022-01-02T04:04:59.325000,299.3,-338.96124267578125
2022-01-02T04:04:59.525000,299.5,368.2070007324219
2022-01-02T04:04:59.725000,299.7,451.375244140625
2022-01-02T04:05:00.025000,300.0,388.6275634765625
2022-01-02T04:05:00.175000,300.15,278.75372314453125
2022-01-02T04:05:00.525000,300.5,458.048095703125
2022-01-02T04:05:00.775000,300.75,300.2584228515625
2022-01-02T04:05:00.825000,300.8,307.30047607421875
2022-01-02T04:05:01.275000,301.25,278.678955078125
2022-01-02T04:05:01.475000,301.45,383.84716796875
2022-01-02T04:05:01.775000,301.75,451.09954833984375
2022-01-02T04:05:04.475000,304.45,268.3705444335937
2022-01-02T04:05:04.775000,304.75,259.6228942871094
2022-01-02T04:05:05.225000,305.2,328.0014038085937
2022-01-02T04:05:05.525000,305.5,262.25372314453125
2022-01-02T04:05:05.725000,305.7,315.4219665527344
2022-01-02T04:05:05.775000,305.75,287.4640197753906
2022-01-02T04:05:07.525000,307.5,349.9359741210937
2022-01-02T04:05:07.575000,307.55,264.97802734375
2022-01-02T04:05:08.175000,308.15,-279.51727294921875
2022-01-02T04:05:08.525000,308.5,281.777099609375
2022-01-02T04:05:09.625000,309.6,268.70233154296875
2022-01-02T04:05:11.475000,311.45,285.2584228515625
2022-01-02T04:05:11.525000,311.5,322.30047607421875
2022-01-02T04:05:12.275000,312.25,262.93133544921875
2022-01-02T04:05:12.475000,312.45,295.0995483398437
2022-01-02T04:05:12.525000,312.5,339.1416015625
2022-01-02T04:05:12.775000,312.75,341.35186767578125
2022-01-02T04:05:13.275000,313.25,375.7724609375
2022-01-02T04:05:13.525000,313.5,380.9827270507813
2022-01-02T04:05:13.575000,313.55,409.0247802734375
2022-01-02T04:05:13.775000,313.75,352.1929931640625
2022-01-02T04:05:13.825000,313.8,264.23504638671875
2022-01-02T04:05:14.025000,314.0,379.4032897949219
2022-01-02T04:05:14.075000,314.05,432.4453125
2022-01-02T04:05:14.525000,314.5,351.8238525390625
2022-01-02T04:05:14.575000,314.55,301.86590576171875
2022-01-02T04:05:14.775000,314.75,262.0341186523437
2022-01-02T04:05:14.825000,314.8,259.076171875
2022-01-02T04:05:15.075000,315.05,293.2864685058594
2022-01-02T04:05:15.125000,315.1,346.3285217285156
2022-01-02T04:05:15.325000,315.3,338.49676513671875
2022-01-02T04:05:15.375000,315.35,307.538818359375
2022-01-02T04:05:15.425000,315.4,267.58087158203125
2022-01-02T04:05:15.625000,315.6,326.74908447265625
2022-01-02T04:05:15.875000,315.85,263.9593505859375
2022-01-02T04:05:16.075000,316.05,304.1275634765625
2022-01-02T04:05:16.125000,316.1,306.1696472167969
2022-01-02T04:05:16.375000,316.35,340.37994384765625
2022-01-02T04:05:16.625000,316.6,332.5902099609375
2022-01-02T04:05:16.675000,316.65,299.6322631835937
2022-01-02T04:05:16.725000,316.7,313.67431640625
2022-01-02T04:05:16.875000,316.85,262.80047607421875
2022-01-02T04:05:17.175000,317.15,261.0528259277344
2022-01-02T04:05:17.225000,317.2,275.0948791503906
2022-01-02T04:05:17.375000,317.35,280.2210388183594
2022-01-02T04:05:17.575000,317.55,289.3892822265625
2022-01-02T04:05:17.675000,317.65,275.473388671875
2022-01-02T04:05:17.925000,317.9,274.68365478515625
2022-01-02T04:05:18.175000,318.15,272.8939208984375
2022-01-02T04:05:18.525000,318.5,420.1883544921875
2022-01-02T04:05:18.575000,318.55,446.23040771484375
2022-01-02T04:05:18.825000,318.8,317.440673828125
2022-01-02T04:05:19.625000,319.6,298.11358642578125
2022-01-02T04:05:20.125000,320.1,262.5341186523437
2022-01-02T04:05:20.425000,320.4,258.7864685058594
2022-01-02T04:05:20.525000,320.5,291.8705749511719
2022-01-02T04:05:20.575000,320.55,326.91265869140625
2022-01-02T04:05:21.075000,321.05,269.33319091796875
2022-01-02T04:05:21.675000,321.65,300.837890625
2022-01-02T04:05:26.425000,326.4,286.83319091796875
2022-01-02T04:05:37.525000,337.5,283.169677734375
2022-01-02T04:05:39.575000,339.55,375.89398193359375
2022-01-02T04:05:39.625000,339.6,261.93603515625
2022-01-02T04:05:41.275000,341.25,-290.6761474609375
2022-01-02T04:05:41.675000,341.65,-325.33966064453125
2022-01-02T04:05:42.025000,342.0,-375.0452880859375
2022-01-02T04:05:42.275000,342.25,-333.83502197265625
2022-01-02T04:05:42.475000,342.45,-292.666748046875
2022-01-02T04:05:43.025000,343.0,-297.20416259765625
2022-01-02T04:05:43.075000,343.05,-365.162109375
2022-01-02T04:05:43.375000,343.35,-278.9097900390625
2022-01-02T04:05:45.525000,345.5,278.8986511230469
2022-01-02T04:05:46.625000,346.6,344.8238830566406
2022-01-02T04:05:47.425000,347.4,303.49676513671875
2022-01-02T04:05:51.775000,351.75,321.1556701660156
2022-01-02T04:05:52.275000,352.25,335.57623291015625
2022-01-02T04:05:52.575000,352.55,365.82855224609375
2022-01-02T04:05:53.075000,353.05,271.2491455078125
2022-01-02T04:05:53.325000,353.3,288.4594116210937
2022-01-02T04:05:53.575000,353.55,374.669677734375
2022-01-02T04:05:53.825000,353.8,362.8799743652344
2022-01-02T04:05:53.875000,353.85,350.9220275878906
2022-01-02T04:05:54.125000,354.1,388.13232421875
2022-01-02T04:05:54.875000,354.85,281.7631530761719
2022-01-02T04:05:55.375000,355.35,368.1837158203125
2022-01-02T04:05:55.425000,355.4,373.2257690429688
2022-01-02T04:05:55.675000,355.65,292.43603515625
2022-01-02T04:05:55.925000,355.9,266.6463317871094
2022-01-02T04:05:56.675000,356.65,353.27716064453125
2022-01-02T04:05:56.975000,356.95,287.5295104980469
2022-01-02T04:05:57.775000,357.75,310.202392578125
2022-01-02T04:05:58.075000,358.05,271.4547424316406
2022-01-02T04:05:58.575000,358.55,330.87530517578125
2022-01-02T04:05:59.075000,359.05,299.2958679199219
2022-01-02T04:05:59.375000,359.35,312.5482177734375
2022-01-02T04:05:59.675000,359.65,260.800537109375
2022-01-02T04:06:00.075000,360.05,320.1369934082031
2022-01-02T04:06:00.175000,360.15,278.2210998535156
2022-01-02T04:06:00.275000,360.25,-314.6947631835937
2022-01-02T04:06:00.375000,360.35,282.38934326171875
2022-01-02T04:06:00.475000,360.45,326.47344970703125
2022-01-02T04:06:00.675000,360.65,326.64166259765625
2022-01-02T04:06:00.775000,360.75,-315.27423095703125
2022-01-02T04:06:02.275000,362.25,273.9874572753906
2022-01-02T04:06:02.575000,362.55,347.23980712890625
2022-01-02T04:06:04.325000,364.3,315.7117614746094
2022-01-02T04:06:04.775000,364.75,310.0902709960937
2022-01-02T04:06:05.575000,365.55,301.76318359375
2022-01-02T04:06:06.075000,366.05,315.1837158203125
2022-01-02T04:06:06.375000,366.35,394.43603515625
2022-01-02T04:06:07.125000,367.1,277.06689453125
2022-01-02T04:06:07.925000,367.9,291.73980712890625
2022-01-02T04:06:08.425000,368.4,279.1603698730469
2022-01-02T04:06:08.575000,368.55,299.2865295410156
2022-01-02T04:06:08.725000,368.7,276.4127197265625
2022-01-02T04:06:09.025000,369.0,422.6650390625
2022-01-02T04:06:09.075000,369.05,388.70709228515625
2022-01-02T04:06:09.225000,369.2,325.833251953125
2022-01-02T04:06:09.275000,369.25,266.87530517578125
2022-01-02T04:06:09.325000,369.3,295.9173583984375
2022-01-02T04:06:09.375000,369.35,313.9594116210937
2022-01-02T04:06:09.525000,369.5,494.0855712890625
2022-01-02T04:06:09.575000,369.55,367.1276550292969
2022-01-02T04:06:09.725000,369.7,259.2538452148437
2022-01-02T04:06:09.825000,369.8,430.33795166015625
2022-01-02T04:06:09.875000,369.85,331.3800048828125
2022-01-02T04:06:10.025000,370.0,392.5061645507813
2022-01-02T04:06:10.075000,370.05,316.5482177734375
2022-01-02T04:06:10.325000,370.3,470.7584838867188
2022-01-02T04:06:10.525000,370.5,280.9267272949219
2022-01-02T04:06:10.575000,370.55,376.9687805175781
2022-01-02T04:06:10.625000,370.6,487.01080322265625
2022-01-02T04:06:10.675000,370.65,274.0528869628906
2022-01-02T04:06:10.825000,370.8,429.1790771484375
2022-01-02T04:06:11.075000,371.05,263.38934326171875
2022-01-02T04:06:11.125000,371.1,411.431396484375
2022-01-02T04:06:11.275000,371.25,287.5575561523437
2022-01-02T04:06:11.325000,371.3,388.599609375
2022-01-02T04:06:11.575000,371.55,526.8098754882812
2022-01-02T04:06:11.625000,371.6,457.8519287109375
2022-01-02T04:06:11.825000,371.8,295.02020263671875
2022-01-02T04:06:11.875000,371.85,395.062255859375
2022-01-02T04:06:11.925000,371.9,271.10430908203125
2022-01-02T04:06:12.075000,372.05,300.23046875
2022-01-02T04:06:12.125000,372.1,328.27252197265625
2022-01-02T04:06:12.375000,372.35,423.4827880859375
2022-01-02T04:06:12.425000,372.4,317.5248413085937
2022-01-02T04:06:12.575000,372.55,327.6510009765625
2022-01-02T04:06:12.675000,372.65,268.7351379394531
2022-01-02T04:06:12.875000,372.85,374.90338134765625
2022-01-02T04:06:12.925000,372.9,313.9454345703125
2022-01-02T04:06:13.175000,373.15,396.15570068359375
2022-01-02T04:06:13.375000,373.35,264.32391357421875
2022-01-02T04:06:13.675000,373.65,280.5762634277344
2022-01-02T04:06:13.925000,373.9,284.7865600585937
2022-01-02T04:06:14.175000,374.15,270.996826171875
2022-01-02T04:06:17.625000,377.6,260.898681640625
2022-01-02T04:06:23.625000,383.6,260.9454345703125
2022-01-02T04:06:24.675000,384.65,258.82861328125
2022-01-02T04:06:25.175000,385.15,343.2491760253906
2022-01-02T04:06:25.475000,385.45,363.5015258789063
2022-01-02T04:06:25.975000,385.95,293.92205810546875
2022-01-02T04:06:26.225000,386.2,344.1323547363281
2022-01-02T04:06:26.275000,386.25,287.1744079589844
2022-01-02T04:06:26.725000,386.7,282.55291748046875
2022-01-02T04:06:26.775000,386.75,342.594970703125
2022-01-02T04:06:27.225000,387.2,258.97344970703125
2022-01-02T04:06:27.525000,387.5,342.225830078125
2022-01-02T04:06:27.575000,387.55,300.26788330078125
2022-01-02T04:06:28.025000,388.0,328.6463623046875
2022-01-02T04:06:28.475000,388.45,276.0248718261719
2022-01-02T04:06:28.625000,388.6,272.15106201171875
2022-01-02T04:06:28.775000,388.75,283.2772216796875
2022-01-02T04:06:29.625000,389.6,359.9921875
2022-01-02T04:06:29.675000,389.65,283.03424072265625
