time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2022-05-04T23:28:30.498000,1710.45,455429.28125
2022-05-04T23:28:30.548000,1710.5,640223.3125
2022-05-04T23:28:30.798000,1710.75,172382.265625
2022-05-04T23:28:30.848000,1710.8,640595.3125
2022-05-04T23:28:30.898000,1710.85,228012.265625
2022-05-04T23:28:31.298000,1711.25,259724.25
2022-05-04T23:28:31.348000,1711.3,521057.25
2022-05-04T23:28:31.598000,1711.55,247470.25
2022-05-04T23:28:31.648000,1711.6,321290.25
2022-05-04T23:28:31.948000,1711.9,255640.234375
2022-05-04T23:28:31.998000,1711.95,443958.25
2022-05-04T23:28:32.048000,1712.0,213892.234375
2022-05-04T23:28:32.398000,1712.35,200704.234375
2022-05-04T23:28:32.448000,1712.4,294871.21875
2022-05-04T23:28:32.498000,1712.45,207751.234375
2022-05-04T23:28:32.948000,1712.9,384246.21875
2022-05-04T23:28:33.198000,1713.15,296121.21875
2022-05-04T23:28:33.248000,1713.2,239233.21875
2022-05-04T23:28:33.348000,1713.3,480461.21875
2022-05-04T23:28:33.498000,1713.45,246468.203125
2022-05-04T23:28:33.648000,1713.6,252458.203125
2022-05-04T23:28:33.798000,1713.75,229739.203125
2022-05-04T23:28:33.998000,1713.95,398342.1875
2022-05-04T23:28:34.048000,1714.0,271885.1875
2022-05-04T23:28:34.198000,1714.15,269188.1875
2022-05-04T23:28:34.348000,1714.3,341237.1875
2022-05-04T23:28:34.648000,1714.6,386421.1875
2022-05-04T23:28:34.698000,1714.65,174194.1875
2022-05-04T23:28:34.898000,1714.85,280097.1875
2022-05-04T23:28:35.198000,1715.15,191979.171875
2022-05-04T23:28:35.348000,1715.3,280546.15625
2022-05-04T23:28:35.648000,1715.6,307684.15625
2022-05-04T23:28:35.748000,1715.7,325743.15625
2022-05-04T23:28:36.048000,1716.0,271143.15625
2022-05-04T23:28:36.098000,1716.05,472306.15625
2022-05-04T23:28:36.498000,1716.45,500596.15625
2022-05-04T23:28:36.648000,1716.6,350817.15625
2022-05-04T23:28:36.748000,1716.7,359792.15625
2022-05-04T23:28:36.898000,1716.85,185600.140625
2022-05-04T23:28:37.048000,1717.0,337470.125
2022-05-04T23:28:37.198000,1717.15,173018.125
2022-05-04T23:28:37.248000,1717.2,154896.125
2022-05-04T23:28:37.398000,1717.35,158083.125
2022-05-04T23:28:37.648000,1717.6,217519.125
2022-05-04T23:28:37.898000,1717.85,193885.109375
2022-05-04T23:28:37.948000,1717.9,351341.125
2022-05-04T23:28:37.998000,1717.95,242827.109375
2022-05-04T23:28:38.398000,1718.35,272491.09375
2022-05-04T23:28:38.448000,1718.4,455821.09375
2022-05-04T23:28:38.748000,1718.7,183521.09375
2022-05-04T23:28:38.798000,1718.75,182135.09375
2022-05-04T23:28:38.848000,1718.8,263149.09375
2022-05-04T23:28:39.048000,1719.0,201996.09375
2022-05-04T23:28:39.248000,1719.2,406389.09375
2022-05-04T23:28:39.298000,1719.25,361905.09375
2022-05-04T23:28:39.548000,1719.5,208011.078125
2022-05-04T23:28:39.648000,1719.6,283024.09375
2022-05-04T23:28:39.698000,1719.65,477939.09375
2022-05-04T23:28:39.998000,1719.95,392541.0625
2022-05-04T23:28:40.048000,1720.0,673773.125
2022-05-04T23:28:40.448000,1720.4,285802.0625
2022-05-04T23:28:40.498000,1720.45,149781.0625
2022-05-04T23:28:40.548000,1720.5,237458.0625
2022-05-04T23:28:40.748000,1720.7,299156.0625
2022-05-04T23:28:40.848000,1720.8,208360.0625
2022-05-04T23:28:40.898000,1720.85,330457.0625
2022-05-04T23:28:41.098000,1721.05,367653.0625
2022-05-04T23:28:41.348000,1721.3,303923.03125
2022-05-04T23:28:41.398000,1721.35,167409.046875
2022-05-04T23:28:41.598000,1721.55,395087.03125
2022-05-04T23:28:41.648000,1721.6,237615.03125
2022-05-04T23:28:42.048000,1722.0,225487.03125
2022-05-04T23:28:42.248000,1722.2,223182.03125
2022-05-04T23:28:42.898000,1722.85,200050.015625
2022-05-04T23:28:43.398000,1723.35,305005.0
2022-05-04T23:28:43.748000,1723.7,165008.0
2022-05-04T23:28:43.798000,1723.75,362610.0
2022-05-04T23:28:44.148000,1724.1,343790.0
2022-05-04T23:28:44.298000,1724.25,357887.96875
2022-05-04T23:28:44.698000,1724.65,267717.96875
2022-05-04T23:28:44.798000,1724.75,219396.96875
2022-05-04T23:28:44.848000,1724.8,261221.96875
2022-05-04T23:28:45.048000,1725.0,357431.96875
2022-05-04T23:28:45.098000,1725.05,152964.96875
2022-05-04T23:28:45.148000,1725.1,183878.96875
2022-05-04T23:28:45.198000,1725.15,239186.96875
2022-05-04T23:28:45.348000,1725.3,301418.96875
2022-05-04T23:28:45.598000,1725.55,245234.953125
2022-05-04T23:28:45.898000,1725.85,172306.953125
2022-05-04T23:28:45.998000,1725.95,170814.953125
2022-05-04T23:28:46.048000,1726.0,180276.953125
2022-05-04T23:28:46.148000,1726.1,152824.9375
2022-05-04T23:28:46.298000,1726.25,361745.9375
2022-05-04T23:28:46.498000,1726.45,388374.9375
2022-05-04T23:28:46.548000,1726.5,158384.9375
2022-05-04T23:28:46.698000,1726.65,182534.9375
2022-05-04T23:28:46.748000,1726.7,477931.9375
2022-05-04T23:28:46.798000,1726.75,188738.9375
2022-05-04T23:28:47.298000,1727.25,213835.921875
2022-05-04T23:28:47.348000,1727.3,206764.921875
2022-05-04T23:28:47.698000,1727.65,164476.90625
2022-05-04T23:28:47.848000,1727.8,287716.90625
2022-05-04T23:28:47.998000,1727.95,212275.90625
2022-05-04T23:28:48.148000,1728.1,418094.90625
2022-05-04T23:28:48.198000,1728.15,150119.90625
2022-05-04T23:28:48.398000,1728.35,317801.90625
2022-05-04T23:28:48.548000,1728.5,307134.90625
2022-05-04T23:28:48.598000,1728.55,347552.90625
2022-05-04T23:28:48.948000,1728.9,284275.875
2022-05-04T23:28:49.048000,1729.0,271156.875
2022-05-04T23:28:49.298000,1729.25,499980.875
2022-05-04T23:28:49.348000,1729.3,574093.9375
2022-05-04T23:28:49.598000,1729.55,229561.875
2022-05-04T23:28:49.748000,1729.7,371812.875
2022-05-04T23:28:49.798000,1729.75,190654.875
2022-05-04T23:28:50.148000,1730.1,593335.875
2022-05-04T23:28:50.198000,1730.15,207543.859375
2022-05-04T23:28:50.298000,1730.25,206250.859375
2022-05-04T23:28:50.448000,1730.4,605450.875
2022-05-04T23:28:50.498000,1730.45,216492.859375
2022-05-04T23:28:50.848000,1730.8,245076.84375
2022-05-04T23:28:50.898000,1730.85,257284.84375
2022-05-04T23:28:50.948000,1730.9,229957.84375
2022-05-04T23:28:50.998000,1730.95,314575.84375
2022-05-04T23:28:51.198000,1731.15,303303.84375
2022-05-04T23:28:51.248000,1731.2,385684.84375
2022-05-04T23:28:51.498000,1731.45,195578.828125
2022-05-04T23:28:51.548000,1731.5,237767.828125
2022-05-04T23:28:51.698000,1731.65,171625.828125
2022-05-04T23:28:51.798000,1731.75,187417.828125
2022-05-04T23:28:51.848000,1731.8,169396.828125
2022-05-04T23:28:51.998000,1731.95,193616.828125
2022-05-04T23:28:52.398000,1732.35,162401.8125
2022-05-04T23:28:52.598000,1732.55,171691.8125
2022-05-04T23:28:52.798000,1732.75,262091.8125
2022-05-04T23:28:52.848000,1732.8,146215.8125
2022-05-04T23:28:53.148000,1733.1,541762.8125
2022-05-04T23:28:53.198000,1733.15,250133.796875
2022-05-04T23:28:53.298000,1733.25,185685.796875
2022-05-04T23:28:53.348000,1733.3,380919.78125
2022-05-04T23:28:53.548000,1733.5,322853.78125
2022-05-04T23:28:53.648000,1733.6,193288.78125
2022-05-04T23:28:53.698000,1733.65,230462.78125
2022-05-04T23:28:53.848000,1733.8,484704.78125
2022-05-04T23:28:54.248000,1734.2,186722.78125
2022-05-04T23:28:54.548000,1734.5,617182.8125
2022-05-04T23:28:54.698000,1734.65,252512.765625
2022-05-04T23:28:54.748000,1734.7,316304.78125
2022-05-04T23:28:54.898000,1734.85,371397.75
2022-05-04T23:28:55.598000,1735.55,252114.75
2022-05-04T23:28:55.748000,1735.7,206400.75
2022-05-04T23:28:55.898000,1735.85,421759.75
2022-05-04T23:28:56.198000,1736.15,158435.734375
2022-05-04T23:28:56.348000,1736.3,155095.734375
2022-05-04T23:28:56.498000,1736.45,415200.71875
2022-05-04T23:28:56.548000,1736.5,264203.71875
2022-05-04T23:28:56.898000,1736.85,175368.71875
2022-05-04T23:28:57.298000,1737.25,356662.71875
2022-05-04T23:28:57.448000,1737.4,393680.71875
2022-05-04T23:28:57.598000,1737.55,372479.71875
2022-05-04T23:28:57.648000,1737.6,215303.703125
2022-05-04T23:28:57.998000,1737.95,226910.703125
2022-05-04T23:28:58.148000,1738.1,406172.6875
2022-05-04T23:28:58.448000,1738.4,217643.6875
2022-05-04T23:28:58.498000,1738.45,549830.75
2022-05-04T23:28:58.548000,1738.5,151384.6875
2022-05-04T23:28:58.648000,1738.6,214141.6875
2022-05-04T23:28:58.898000,1738.85,178678.671875
2022-05-04T23:28:58.948000,1738.9,187455.671875
2022-05-04T23:28:59.348000,1739.3,258484.671875
2022-05-04T23:28:59.698000,1739.65,253088.65625
2022-05-04T23:28:59.748000,1739.7,526423.6875
2022-05-04T23:29:00.098000,1740.05,231657.65625
2022-05-04T23:29:00.148000,1740.1,615936.6875
2022-05-04T23:29:00.398000,1740.35,204980.640625
2022-05-04T23:29:00.448000,1740.4,198739.640625
2022-05-04T23:29:00.498000,1740.45,343190.65625
2022-05-04T23:29:00.548000,1740.5,174397.640625
2022-05-04T23:29:00.948000,1740.9,649043.6875
2022-05-04T23:29:00.998000,1740.95,488487.625
2022-05-04T23:29:01.248000,1741.2,352653.625
2022-05-04T23:29:01.298000,1741.25,390355.625
2022-05-04T23:29:01.348000,1741.3,278121.625
2022-05-04T23:29:01.648000,1741.6,213472.625
2022-05-04T23:29:01.698000,1741.65,242245.625
2022-05-04T23:29:01.748000,1741.7,242603.625
2022-05-04T23:29:01.848000,1741.8,207151.625
2022-05-04T23:29:02.048000,1742.0,146918.609375
2022-05-04T23:29:02.148000,1742.1,458297.625
2022-05-04T23:29:02.198000,1742.15,308738.625
2022-05-04T23:29:02.498000,1742.45,406867.59375
2022-05-04T23:29:02.548000,1742.5,172037.609375
2022-05-04T23:29:02.598000,1742.55,289891.59375
2022-05-04T23:29:02.798000,1742.75,163677.59375
2022-05-04T23:29:02.948000,1742.9,826961.625
2022-05-04T23:29:02.998000,1742.95,223374.59375
2022-05-04T23:29:03.298000,1743.25,366295.59375
2022-05-04T23:29:03.348000,1743.3,400706.59375
2022-05-04T23:29:03.448000,1743.4,199996.578125
2022-05-04T23:29:03.698000,1743.65,380618.59375
2022-05-04T23:29:03.748000,1743.7,474119.59375
2022-05-04T23:29:04.098000,1744.05,408228.5625
2022-05-04T23:29:04.148000,1744.1,607809.625
2022-05-04T23:29:04.298000,1744.25,197155.5625
2022-05-04T23:29:04.548000,1744.5,445075.5625
2022-05-04T23:29:04.598000,1744.55,407740.5625
2022-05-04T23:29:04.948000,1744.9,729231.5625
2022-05-04T23:29:05.098000,1745.05,236622.546875
2022-05-04T23:29:05.398000,1745.35,219497.546875
2022-05-04T23:29:05.448000,1745.4,494598.53125
2022-05-04T23:29:05.748000,1745.7,326874.53125
2022-05-04T23:29:05.898000,1745.85,441207.53125
2022-05-04T23:29:06.148000,1746.1,375523.53125
2022-05-04T23:29:06.198000,1746.15,357785.53125
2022-05-04T23:29:06.548000,1746.5,189244.515625
2022-05-04T23:29:06.848000,1746.8,233498.515625
2022-05-04T23:29:07.298000,1747.25,188758.5
2022-05-04T23:29:07.498000,1747.45,268581.5
2022-05-04T23:29:07.598000,1747.55,348848.5
2022-05-04T23:29:07.748000,1747.7,210367.5
2022-05-04T23:29:07.998000,1747.95,351840.5
2022-05-04T23:29:08.298000,1748.25,160855.484375
2022-05-04T23:29:08.348000,1748.3,158772.484375
2022-05-04T23:29:08.498000,1748.45,158389.484375
2022-05-04T23:29:08.748000,1748.7,144804.46875
2022-05-04T23:29:08.798000,1748.75,459848.46875
2022-05-04T23:29:08.848000,1748.8,270252.46875
2022-05-04T23:29:08.998000,1748.95,359347.46875
2022-05-04T23:29:09.148000,1749.1,378363.46875
2022-05-04T23:29:09.398000,1749.35,546004.5
2022-05-04T23:29:09.698000,1749.65,424979.46875
2022-05-04T23:29:09.948000,1749.9,324783.4375
2022-05-04T23:29:10.198000,1750.15,199094.4375
2022-05-04T23:29:10.598000,1750.55,257206.4375
2022-05-04T23:29:10.648000,1750.6,247717.4375
2022-05-04T23:29:10.898000,1750.85,294403.4375
2022-05-04T23:29:11.048000,1751.0,282239.4375
2022-05-04T23:29:11.248000,1751.2,314597.4375
2022-05-04T23:29:11.298000,1751.25,152847.421875
2022-05-04T23:29:11.398000,1751.35,231768.421875
2022-05-04T23:29:11.548000,1751.5,245950.421875
2022-05-04T23:29:11.698000,1751.65,221315.40625
2022-05-04T23:29:11.848000,1751.8,204521.40625
2022-05-04T23:29:11.948000,1751.9,232162.40625
2022-05-04T23:29:11.998000,1751.95,358195.40625
2022-05-04T23:29:12.248000,1752.2,301089.40625
2022-05-04T23:29:12.298000,1752.25,329632.40625
2022-05-04T23:29:12.698000,1752.65,399724.40625
2022-05-04T23:29:12.798000,1752.75,237269.390625
2022-05-04T23:29:12.848000,1752.8,398073.375
2022-05-04T23:29:13.198000,1753.15,341964.375
2022-05-04T23:29:13.248000,1753.2,381630.375
2022-05-04T23:29:13.398000,1753.35,285566.375
2022-05-04T23:29:13.548000,1753.5,502951.375
2022-05-04T23:29:13.598000,1753.55,363759.375
2022-05-04T23:29:13.848000,1753.8,440532.375
2022-05-04T23:29:13.998000,1753.95,490454.375
2022-05-04T23:29:14.248000,1754.2,263915.375
2022-05-04T23:29:14.298000,1754.25,234702.359375
2022-05-04T23:29:14.348000,1754.3,249773.359375
2022-05-04T23:29:14.398000,1754.35,253902.359375
2022-05-04T23:29:14.648000,1754.6,236897.34375
2022-05-04T23:29:14.698000,1754.65,318037.34375
2022-05-04T23:29:14.848000,1754.8,300081.34375
2022-05-04T23:29:14.898000,1754.85,153699.34375
2022-05-04T23:29:15.098000,1755.05,241480.34375
2022-05-04T23:29:15.248000,1755.2,174278.34375
2022-05-04T23:29:15.298000,1755.25,156887.34375
2022-05-04T23:29:15.548000,1755.5,198674.328125
2022-05-04T23:29:15.598000,1755.55,212702.328125
2022-05-04T23:29:16.048000,1756.0,296791.3125
2022-05-04T23:29:16.098000,1756.05,278887.3125
2022-05-04T23:29:16.348000,1756.3,173663.3125
2022-05-04T23:29:16.398000,1756.35,323456.3125
2022-05-04T23:29:16.448000,1756.4,361289.3125
2022-05-04T23:29:16.748000,1756.7,251006.3125
2022-05-04T23:29:16.798000,1756.75,276177.3125
2022-05-04T23:29:17.098000,1757.05,415794.3125
2022-05-04T23:29:17.348000,1757.3,194353.296875
2022-05-04T23:29:17.548000,1757.5,324531.28125
2022-05-04T23:29:17.798000,1757.75,287840.28125
2022-05-04T23:29:17.848000,1757.8,393473.28125
2022-05-04T23:29:17.998000,1757.95,476630.28125
2022-05-04T23:29:18.248000,1758.2,311768.28125
2022-05-04T23:29:18.298000,1758.25,195197.28125
2022-05-04T23:29:18.698000,1758.65,347607.28125
2022-05-04T23:29:18.948000,1758.9,145085.265625
2022-05-04T23:29:18.998000,1758.95,234514.265625
2022-05-04T23:29:19.298000,1759.25,235279.25
2022-05-04T23:29:19.348000,1759.3,270746.25
2022-05-04T23:29:19.598000,1759.55,473057.25
2022-05-04T23:29:19.648000,1759.6,186595.25
2022-05-04T23:29:19.898000,1759.85,261029.234375
2022-05-04T23:29:20.248000,1760.2,210979.234375
2022-05-04T23:29:20.298000,1760.25,372865.21875
2022-05-04T23:29:20.548000,1760.5,178869.234375
2022-05-04T23:29:20.648000,1760.6,184922.21875
2022-05-04T23:29:20.698000,1760.65,352405.21875
2022-05-04T23:29:20.898000,1760.85,305856.21875
2022-05-04T23:29:20.948000,1760.9,569399.25
2022-05-04T23:29:21.348000,1761.3,216447.21875
2022-05-04T23:29:21.398000,1761.35,223543.203125
2022-05-04T23:29:21.798000,1761.75,248269.203125
2022-05-04T23:29:22.148000,1762.1,420421.1875
2022-05-04T23:29:22.298000,1762.25,166314.1875
2022-05-04T23:29:22.448000,1762.4,378750.1875
2022-05-04T23:29:22.548000,1762.5,221736.1875
2022-05-04T23:29:22.598000,1762.55,172108.1875
2022-05-04T23:29:22.698000,1762.65,280075.1875
2022-05-04T23:29:22.998000,1762.95,287684.1875
2022-05-04T23:29:23.148000,1763.1,242382.171875
2022-05-04T23:29:23.448000,1763.4,277921.15625
2022-05-04T23:29:23.598000,1763.55,186516.171875
2022-05-04T23:29:23.848000,1763.8,219104.15625
2022-05-04T23:29:23.898000,1763.85,277265.15625
2022-05-04T23:29:24.048000,1764.0,161759.15625
2022-05-04T23:29:24.098000,1764.05,332239.15625
2022-05-04T23:29:24.248000,1764.2,320235.15625
2022-05-04T23:29:24.298000,1764.25,147497.15625
2022-05-04T23:29:24.398000,1764.35,147029.140625
2022-05-04T23:29:24.698000,1764.65,248777.140625
2022-05-04T23:29:24.748000,1764.7,274815.15625
2022-05-04T23:29:25.098000,1765.05,439060.125
2022-05-04T23:29:25.148000,1765.1,169689.125
2022-05-04T23:29:25.598000,1765.55,422169.125
2022-05-04T23:29:25.748000,1765.7,174291.125
2022-05-04T23:29:25.998000,1765.95,228582.109375
2022-05-04T23:29:26.248000,1766.2,201985.109375
2022-05-04T23:29:26.298000,1766.25,202623.109375
2022-05-04T23:29:26.348000,1766.3,144731.109375
2022-05-04T23:29:26.498000,1766.45,358345.09375
2022-05-04T23:29:26.548000,1766.5,467159.09375
2022-05-04T23:29:26.948000,1766.9,189319.09375
2022-05-04T23:29:26.998000,1766.95,197833.09375
2022-05-04T23:29:27.248000,1767.2,182950.09375
2022-05-04T23:29:27.298000,1767.25,160566.09375
2022-05-04T23:29:27.648000,1767.6,211170.078125
2022-05-04T23:29:27.698000,1767.65,175721.078125
2022-05-04T23:29:27.848000,1767.8,174446.078125
2022-05-04T23:29:27.898000,1767.85,212537.078125
2022-05-04T23:29:28.148000,1768.1,149397.0625
2022-05-04T23:29:28.398000,1768.35,289693.0625
2022-05-04T23:29:28.548000,1768.5,328775.0625
2022-05-04T23:29:28.598000,1768.55,153329.0625
2022-05-04T23:29:28.648000,1768.6,157613.0625
2022-05-04T23:29:28.798000,1768.75,299306.0625
2022-05-04T23:29:28.898000,1768.85,176200.046875
2022-05-04T23:29:29.248000,1769.2,221168.046875
2022-05-04T23:29:29.298000,1769.25,153979.046875
2022-05-04T23:29:29.398000,1769.35,215425.046875
2022-05-04T23:29:29.448000,1769.4,255494.046875
2022-05-04T23:29:29.748000,1769.7,361371.03125
2022-05-04T23:29:29.948000,1769.9,319593.03125
2022-05-04T23:29:30.148000,1770.1,424223.03125
2022-05-04T23:29:30.398000,1770.35,488670.03125
2022-05-04T23:29:30.648000,1770.6,448229.03125
2022-05-04T23:29:30.798000,1770.75,167522.015625
2022-05-04T23:29:30.898000,1770.85,302180.0
2022-05-04T23:29:30.948000,1770.9,431107.0
2022-05-04T23:29:31.148000,1771.1,215587.0
2022-05-04T23:29:31.848000,1771.8,266775.0
2022-05-04T23:29:31.998000,1771.95,322171.0
2022-05-04T23:29:32.048000,1772.0,403567.0
2022-05-04T23:29:32.298000,1772.25,221720.984375
2022-05-04T23:29:32.448000,1772.4,460058.96875
2022-05-04T23:29:32.748000,1772.7,174424.96875
2022-05-04T23:29:32.898000,1772.85,153212.96875
2022-05-04T23:29:33.048000,1773.0,167151.96875
2022-05-04T23:29:33.248000,1773.2,329789.96875
2022-05-04T23:29:33.298000,1773.25,186234.96875
2022-05-04T23:29:33.548000,1773.5,428700.96875
2022-05-04T23:29:33.598000,1773.55,366684.96875
2022-05-04T23:29:33.798000,1773.75,234998.953125
2022-05-04T23:29:33.998000,1773.95,434841.9375
2022-05-04T23:29:34.048000,1774.0,337217.9375
2022-05-04T23:29:34.248000,1774.2,312211.9375
2022-05-04T23:29:34.498000,1774.45,156898.9375
2022-05-04T23:29:34.548000,1774.5,170434.9375
2022-05-04T23:29:34.898000,1774.85,163091.921875
2022-05-04T23:29:35.198000,1775.15,254204.921875
2022-05-04T23:29:35.398000,1775.35,385516.90625
2022-05-04T23:29:35.798000,1775.75,384277.90625
2022-05-04T23:29:36.098000,1776.05,173448.90625
2022-05-04T23:29:36.348000,1776.3,434829.90625
2022-05-04T23:29:36.498000,1776.45,223764.890625
