time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2022-02-03T08:07:14.259000,434.25,292.41815185546875
2022-02-03T08:07:14.309000,434.3,281.40447998046875
2022-02-03T08:07:14.359000,434.35,241.390869140625
2022-02-03T08:07:14.409000,434.4,268.3772277832031
2022-02-03T08:07:14.459000,434.45,268.36358642578125
2022-02-03T08:07:14.509000,434.5,218.34994506835935
2022-02-03T08:07:14.559000,434.55,260.3363037109375
2022-02-03T08:07:14.609000,434.6,230.3226623535156
2022-02-03T08:07:14.659000,434.65,219.30902099609372
2022-02-03T08:07:14.709000,434.7,277.2953796386719
2022-02-03T08:07:14.759000,434.75,229.28173828125
2022-02-03T08:07:14.809000,434.8,235.26809692382807
2022-02-03T08:07:14.859000,434.85,240.25445556640625
2022-02-03T08:07:14.909000,434.9,218.2408142089844
2022-02-03T08:07:14.959000,434.95,276.2271728515625
2022-02-03T08:07:15.009000,435.0,263.2135314941406
2022-02-03T08:07:15.059000,435.05,255.19992065429688
2022-02-03T08:07:15.109000,435.1,256.186279296875
2022-02-03T08:07:15.159000,435.15,216.17263793945312
2022-02-03T08:07:15.209000,435.2,218.15899658203125
2022-02-03T08:08:30.509000,510.5,-233.3814697265625
2022-02-03T08:08:30.559000,510.55,-240.39508056640625
2022-02-03T08:08:30.609000,510.6,-251.40872192382807
2022-02-03T08:08:30.659000,510.65,-193.42239379882807
2022-02-03T08:08:31.109000,511.1,219.45486450195312
2022-02-03T08:08:31.159000,511.15,250.44122314453125
2022-02-03T08:08:33.609000,513.6,-268.2270812988281
2022-02-03T08:08:33.659000,513.65,-236.24072265625
2022-02-03T08:08:34.409000,514.4,217.5546875
2022-02-03T08:08:34.459000,514.45,277.5410461425781
2022-02-03T08:08:34.509000,514.5,255.52740478515625
2022-02-03T08:08:35.409000,515.4,-307.71807861328125
2022-02-03T08:08:35.459000,515.45,-323.7317199707031
2022-02-03T08:08:35.509000,515.5,-231.745361328125
2022-02-03T08:08:35.759000,515.75,-231.8135681152344
2022-02-03T08:08:35.809000,515.8,-219.82720947265625
2022-02-03T08:08:35.859000,515.85,-201.84085083007807
2022-02-03T08:08:37.459000,517.45,263.72271728515625
2022-02-03T08:08:37.509000,517.5,274.7090759277344
2022-02-03T08:08:37.659000,517.65,-187.33184814453125
2022-02-03T08:08:37.709000,517.7,-222.34548950195312
2022-02-03T08:08:38.459000,518.45,-223.55007934570312
2022-02-03T08:08:38.509000,518.5,-204.563720703125
2022-02-03T08:08:39.759000,519.75,-222.9046936035156
2022-02-03T08:08:39.809000,519.8,-216.9183349609375
2022-02-03T08:08:40.459000,520.45,248.90435791015625
2022-02-03T08:08:40.509000,520.5,239.8907165527344
2022-02-03T08:08:41.209000,521.2,-213.30023193359372
2022-02-03T08:08:41.259000,521.25,-201.3138732910156
2022-02-03T08:08:41.409000,521.4,-218.35476684570312
2022-02-03T08:08:41.459000,521.45,-312.368408203125
2022-02-03T08:08:41.509000,521.5,-252.38204956054688
2022-02-03T08:08:41.559000,521.55,-206.39569091796875
2022-02-03T08:08:41.609000,521.6,-192.40933227539065
2022-02-03T08:08:42.259000,522.25,213.41336059570312
2022-02-03T08:08:42.459000,522.45,-224.6412048339844
2022-02-03T08:08:42.509000,522.5,-223.65484619140625
2022-02-03T08:08:42.809000,522.8,-225.73666381835935
2022-02-03T08:08:42.859000,522.85,-293.75030517578125
2022-02-03T08:08:44.609000,524.6,-215.22769165039065
2022-02-03T08:08:44.659000,524.65,-249.2413024902344
2022-02-03T08:08:44.709000,524.7,-299.25494384765625
2022-02-03T08:08:44.759000,524.75,-267.2685852050781
2022-02-03T08:08:44.809000,524.8,-196.2822265625
2022-02-03T08:08:45.859000,525.85,-201.56866455078125
2022-02-03T08:08:45.909000,525.9,-249.582275390625
2022-02-03T08:08:46.159000,526.15,375.3495178222656
2022-02-03T08:08:46.209000,526.2,317.3358764648437
2022-02-03T08:08:46.459000,526.45,248.2676696777344
2022-02-03T08:08:46.509000,526.5,382.2540283203125
2022-02-03T08:08:47.109000,527.1,-204.90963745117188
2022-02-03T08:08:47.159000,527.15,-226.92327880859372
2022-02-03T08:08:47.209000,527.2,-247.9369201660156
2022-02-03T08:08:47.459000,527.45,-188.00509643554688
2022-02-03T08:08:47.509000,527.5,-305.01873779296875
2022-02-03T08:08:47.559000,527.55,-229.03237915039065
2022-02-03T08:08:47.609000,527.6,-252.0460205078125
2022-02-03T08:08:47.659000,527.65,-249.0596618652344
2022-02-03T08:08:48.059000,528.05,259.8312072753906
2022-02-03T08:08:48.709000,528.7,245.6539001464844
2022-02-03T08:08:49.259000,529.25,-251.49609375
2022-02-03T08:08:49.309000,529.3,-194.509765625
2022-02-03T08:08:49.409000,529.4,-194.53704833984372
2022-02-03T08:08:51.509000,531.5,-222.10986328125
2022-02-03T08:08:51.709000,531.7,292.8355712890625
2022-02-03T08:08:51.909000,531.9,265.781005859375
2022-02-03T08:08:51.959000,531.95,224.76736450195312
2022-02-03T08:08:52.009000,532.0,330.7537536621094
2022-02-03T08:08:52.059000,532.05,360.7401123046875
2022-02-03T08:08:52.109000,532.1,219.7264709472656
2022-02-03T08:08:52.909000,532.9,227.50823974609372
2022-02-03T08:08:53.109000,533.1,-209.54632568359372
2022-02-03T08:08:53.359000,533.35,-223.61453247070312
2022-02-03T08:08:53.409000,533.4,-291.6281433105469
2022-02-03T08:08:53.459000,533.45,-198.64178466796875
2022-02-03T08:08:53.509000,533.5,-205.65542602539065
2022-02-03T08:08:53.759000,533.75,220.2763671875
2022-02-03T08:08:54.909000,534.9,-275.0373229980469
2022-02-03T08:08:55.109000,535.1,426.9081115722656
2022-02-03T08:08:55.259000,535.25,-254.1328125
2022-02-03T08:08:55.309000,535.3,-318.1464233398437
2022-02-03T08:08:55.409000,535.4,227.8262634277344
2022-02-03T08:08:55.459000,535.45,325.8126525878906
2022-02-03T08:08:55.509000,535.5,409.7990112304688
2022-02-03T08:08:55.559000,535.55,355.7853698730469
2022-02-03T08:08:56.509000,536.5,-192.47378540039065
2022-02-03T08:08:56.559000,536.55,-283.4874267578125
2022-02-03T08:08:57.759000,537.75,-189.81475830078125
2022-02-03T08:08:57.809000,537.8,-253.82839965820312
2022-02-03T08:08:58.059000,538.05,329.1034240722656
2022-02-03T08:08:58.109000,538.1,216.0897521972656
2022-02-03T08:08:58.559000,538.55,-197.03298950195312
2022-02-03T08:08:58.809000,538.8,-307.1011657714844
2022-02-03T08:08:59.709000,539.7,-214.3466796875
2022-02-03T08:08:59.759000,539.75,-246.36032104492188
2022-02-03T08:09:00.009000,540.0,-205.42852783203125
2022-02-03T08:09:00.059000,540.05,-382.442138671875
2022-02-03T08:09:00.109000,540.1,-350.4557800292969
2022-02-03T08:09:00.159000,540.15,-317.46942138671875
2022-02-03T08:09:00.309000,540.3,286.4896545410156
2022-02-03T08:09:00.509000,540.5,-320.5649108886719
2022-02-03T08:09:00.559000,540.55,-224.57855224609372
2022-02-03T08:09:00.709000,540.7,256.3805236816406
2022-02-03T08:09:00.959000,540.95,-199.68765258789065
2022-02-03T08:09:01.009000,541.0,-197.7012939453125
2022-02-03T08:09:01.209000,541.2,-227.755859375
2022-02-03T08:09:01.259000,541.25,-195.76950073242188
2022-02-03T08:09:01.609000,541.6,-207.86495971679688
2022-02-03T08:09:01.659000,541.65,-232.87860107421875
2022-02-03T08:09:01.709000,541.7,-226.89224243164065
2022-02-03T08:09:02.259000,542.25,-198.04226684570312
2022-02-03T08:09:02.309000,542.3,-312.055908203125
2022-02-03T08:09:02.359000,542.35,-195.06954956054688
2022-02-03T08:09:02.509000,542.5,217.8895263671875
2022-02-03T08:09:02.609000,542.6,-252.13775634765625
2022-02-03T08:09:02.659000,542.65,-240.1513671875
2022-02-03T08:09:02.709000,542.7,-196.1650390625
2022-02-03T08:09:02.759000,542.75,-256.1786499023437
2022-02-03T08:09:03.059000,543.05,-221.260498046875
2022-02-03T08:09:03.109000,543.1,-239.27413940429688
2022-02-03T08:09:03.309000,543.3,-249.3287048339844
2022-02-03T08:09:03.359000,543.35,-234.34231567382807
2022-02-03T08:09:03.459000,543.45,-191.36962890625
2022-02-03T08:09:03.509000,543.5,-285.3832397460937
2022-02-03T08:09:03.559000,543.55,-414.3968811035156
2022-02-03T08:09:03.609000,543.6,-336.4105224609375
2022-02-03T08:09:03.709000,543.7,320.56219482421875
2022-02-03T08:09:03.759000,543.75,378.5485534667969
2022-02-03T08:09:03.809000,543.8,220.534912109375
2022-02-03T08:09:04.759000,544.75,-199.7242431640625
2022-02-03T08:09:04.809000,544.8,-237.73785400390625
2022-02-03T08:09:04.859000,544.85,-227.75149536132807
2022-02-03T08:09:04.909000,544.9,-238.76513671875
2022-02-03T08:09:05.009000,545.0,329.20758056640625
2022-02-03T08:09:05.259000,545.25,-222.86062622070312
2022-02-03T08:09:05.609000,545.6,-232.95608520507807
2022-02-03T08:09:05.659000,545.65,-283.9697265625
2022-02-03T08:09:06.159000,546.15,290.8938903808594
2022-02-03T08:09:06.209000,546.2,290.8802490234375
2022-02-03T08:09:06.259000,546.25,392.8666076660156
2022-02-03T08:09:06.309000,546.3,329.8529663085937
2022-02-03T08:09:06.459000,546.45,-409.1879577636719
2022-02-03T08:09:06.509000,546.5,-346.2015991210937
2022-02-03T08:09:06.709000,546.7,-300.2561340332031
2022-02-03T08:09:06.759000,546.75,-342.269775390625
2022-02-03T08:09:06.809000,546.8,-316.2834167480469
2022-02-03T08:09:06.859000,546.85,-213.29705810546875
2022-02-03T08:09:07.109000,547.1,288.6347351074219
2022-02-03T08:09:07.159000,547.15,395.62109375
2022-02-03T08:09:07.209000,547.2,307.6074523925781
2022-02-03T08:09:07.259000,547.25,325.59381103515625
2022-02-03T08:09:07.309000,547.3,226.5801696777344
2022-02-03T08:09:07.409000,547.4,-265.44708251953125
2022-02-03T08:09:07.609000,547.6,245.49835205078125
2022-02-03T08:09:07.809000,547.8,-238.55621337890625
2022-02-03T08:09:07.859000,547.85,-280.5698547363281
2022-02-03T08:09:08.409000,548.4,317.2801208496094
2022-02-03T08:09:08.459000,548.45,245.2664794921875
2022-02-03T08:09:08.759000,548.75,361.1846618652344
2022-02-03T08:09:09.809000,549.8,-222.10177612304688
2022-02-03T08:09:10.059000,550.05,382.8300476074219
2022-02-03T08:09:10.109000,550.1,519.81640625
2022-02-03T08:09:10.159000,550.15,535.802734375
2022-02-03T08:09:10.209000,550.2,338.78912353515625
2022-02-03T08:09:10.509000,550.5,266.707275390625
2022-02-03T08:09:10.559000,550.55,255.69363403320312
2022-02-03T08:09:10.709000,550.7,-467.3472595214844
2022-02-03T08:09:10.759000,550.75,-510.3609008789063
2022-02-03T08:09:10.809000,550.8,-404.3745422363281
2022-02-03T08:09:10.859000,550.85,-266.38818359375
2022-02-03T08:09:11.309000,551.3,266.4890441894531
2022-02-03T08:09:11.359000,551.35,360.4754333496094
2022-02-03T08:09:11.409000,551.4,457.4617919921875
2022-02-03T08:09:11.459000,551.45,459.4481506347656
2022-02-03T08:09:11.509000,551.5,239.4344787597656
2022-02-03T08:09:11.959000,551.95,-289.6882629394531
2022-02-03T08:09:12.009000,552.0,-362.701904296875
2022-02-03T08:09:12.059000,552.05,-213.71554565429688
2022-02-03T08:09:12.459000,552.45,-293.8246459960937
2022-02-03T08:09:12.509000,552.5,-294.8382873535156
2022-02-03T08:09:12.709000,552.7,234.10714721679688
2022-02-03T08:09:12.759000,552.75,270.093505859375
2022-02-03T08:09:12.809000,552.8,233.07986450195312
2022-02-03T08:09:13.109000,553.1,264.998046875
2022-02-03T08:09:13.359000,553.35,-209.07015991210935
2022-02-03T08:09:13.759000,553.75,-225.17926025390625
2022-02-03T08:09:13.809000,553.8,-208.19290161132807
2022-02-03T08:09:14.359000,554.35,219.65707397460935
2022-02-03T08:09:14.459000,554.45,214.6297912597656
2022-02-03T08:09:15.309000,555.3,-193.60208129882807
2022-02-03T08:09:15.359000,555.35,-240.61572265625
2022-02-03T08:09:15.859000,555.85,316.2478942871094
2022-02-03T08:09:15.909000,555.9,282.2342529296875
2022-02-03T08:09:17.009000,557.0,-202.0657958984375
2022-02-03T08:09:17.209000,557.2,232.879638671875
2022-02-03T08:09:17.509000,557.5,332.7978210449219
2022-02-03T08:09:17.559000,557.55,226.7841796875
2022-02-03T08:09:18.609000,558.6,-216.50225830078125
2022-02-03T08:09:19.509000,559.5,269.2522277832031
2022-02-03T08:09:20.309000,560.3,-260.9659729003906
2022-02-03T08:09:20.359000,560.35,-266.9796142578125
2022-02-03T08:09:20.609000,560.6,-226.04782104492188
2022-02-03T08:09:20.659000,560.65,-273.0614624023437
2022-02-03T08:09:20.709000,560.7,-196.0751037597656
2022-02-03T08:09:20.909000,560.9,256.870361328125
2022-02-03T08:09:20.959000,560.95,270.8567199707031
2022-02-03T08:09:22.409000,562.4,-233.538818359375
2022-02-03T08:09:22.809000,562.8,-279.6479187011719
2022-02-03T08:09:23.009000,563.0,374.2975158691406
2022-02-03T08:09:23.059000,563.05,299.28387451171875
2022-02-03T08:09:23.209000,563.2,-192.75704956054688
2022-02-03T08:09:23.659000,563.65,-202.8797912597656
2022-02-03T08:09:23.709000,563.7,-203.8934326171875
2022-02-03T08:09:24.059000,564.05,-187.98892211914065
2022-02-03T08:09:24.709000,564.7,-236.16622924804688
2022-02-03T08:09:24.959000,564.95,-244.23440551757807
2022-02-03T08:09:25.009000,565.0,-348.248046875
2022-02-03T08:09:25.609000,565.6,211.5882873535156
2022-02-03T08:09:25.809000,565.8,-196.46627807617188
2022-02-03T08:09:25.859000,565.85,-207.47991943359372
2022-02-03T08:09:26.009000,566.0,220.47915649414065
2022-02-03T08:09:26.059000,566.05,260.46551513671875
2022-02-03T08:09:26.259000,566.25,-323.5890197753906
2022-02-03T08:09:26.309000,566.3,-213.6026611328125
2022-02-03T08:09:26.459000,566.45,226.35641479492188
2022-02-03T08:09:26.609000,566.6,-216.68450927734372
2022-02-03T08:09:27.309000,567.3,-208.87545776367188
2022-02-03T08:09:28.609000,568.6,213.7699279785156
2022-02-03T08:09:29.009000,569.0,260.66082763671875
2022-02-03T08:09:29.259000,569.25,-223.40737915039065
2022-02-03T08:09:29.559000,569.55,-216.48922729492188
2022-02-03T08:09:29.609000,569.6,-219.5028381347656
2022-02-03T08:09:30.659000,570.65,-203.78927612304688
2022-02-03T08:09:30.709000,570.7,-280.80291748046875
2022-02-03T08:09:30.759000,570.75,-274.8165588378906
2022-02-03T08:09:31.009000,571.0,211.11526489257807
2022-02-03T08:09:31.359000,571.35,-200.980224609375
2022-02-03T08:09:31.409000,571.4,-247.99386596679688
2022-02-03T08:09:32.409000,572.4,-189.26663208007807
2022-02-03T08:09:32.509000,572.5,-189.29391479492188
2022-02-03T08:09:32.559000,572.55,-270.3075561523437
2022-02-03T08:09:33.159000,573.15,247.52877807617188
2022-02-03T08:09:33.209000,573.2,294.51513671875
2022-02-03T08:09:33.259000,573.25,211.50149536132807
2022-02-03T08:09:33.309000,573.3,240.48785400390625
2022-02-03T08:09:33.359000,573.35,217.4742126464844
2022-02-03T08:09:33.509000,573.5,279.43328857421875
2022-02-03T08:09:33.559000,573.55,303.419677734375
2022-02-03T08:09:33.609000,573.6,240.406005859375
2022-02-03T08:09:34.059000,574.05,-255.71673583984372
2022-02-03T08:09:34.109000,574.1,-376.7303771972656
2022-02-03T08:09:34.159000,574.15,-353.7439880371094
2022-02-03T08:09:34.209000,574.2,-249.75762939453125
2022-02-03T08:09:34.259000,574.25,-196.77130126953125
2022-02-03T08:09:34.409000,574.4,-255.81219482421875
2022-02-03T08:09:34.459000,574.45,-201.82583618164065
2022-02-03T08:09:34.809000,574.8,235.07867431640625
2022-02-03T08:09:34.859000,574.85,359.0650634765625
2022-02-03T08:09:34.909000,574.9,328.0514221191406
2022-02-03T08:09:35.259000,575.25,225.9559326171875
2022-02-03T08:09:35.409000,575.4,-263.0849914550781
2022-02-03T08:09:35.459000,575.45,-379.0986022949219
2022-02-03T08:09:35.509000,575.5,-312.1122436523437
2022-02-03T08:09:36.109000,576.1,421.72406005859375
2022-02-03T08:09:36.159000,576.15,348.71044921875
2022-02-03T08:09:36.309000,576.3,-299.3304748535156
2022-02-03T08:09:36.359000,576.35,-311.3441162109375
2022-02-03T08:09:36.509000,576.5,338.6149597167969
2022-02-03T08:09:36.559000,576.55,490.601318359375
2022-02-03T08:09:36.609000,576.6,277.5876770019531
2022-02-03T08:09:37.109000,577.1,-198.5487060546875
2022-02-03T08:09:37.609000,577.6,-247.68508911132807
2022-02-03T08:09:38.009000,578.0,-209.79421997070312
2022-02-03T08:09:38.309000,578.3,-230.87603759765625
2022-02-03T08:09:38.509000,578.5,-206.93060302734372
2022-02-03T08:09:38.709000,578.7,235.01483154296875
2022-02-03T08:09:38.759000,578.75,228.00119018554688
2022-02-03T08:09:39.109000,579.1,366.9057312011719
2022-02-03T08:09:39.159000,579.15,393.89208984375
2022-02-03T08:09:39.209000,579.2,278.8784484863281
2022-02-03T08:09:39.709000,579.7,-231.2579345703125
2022-02-03T08:09:39.759000,579.75,-289.2715759277344
2022-02-03T08:09:39.809000,579.8,-227.28521728515625
2022-02-03T08:09:39.959000,579.95,241.67385864257807
2022-02-03T08:09:40.009000,580.0,216.66021728515625
2022-02-03T08:09:40.159000,580.15,-270.38067626953125
2022-02-03T08:09:40.209000,580.2,-365.3943176269531
2022-02-03T08:09:40.509000,580.5,-210.4761657714844
2022-02-03T08:09:40.559000,580.55,-343.48980712890625
2022-02-03T08:09:40.609000,580.6,-310.5034484863281
2022-02-03T08:09:41.359000,581.35,-200.70803833007807
2022-02-03T08:09:41.559000,581.55,266.2373962402344
2022-02-03T08:09:41.609000,581.6,217.2237548828125
2022-02-03T08:09:42.209000,582.2,-260.9398803710937
2022-02-03T08:09:42.259000,582.25,-372.9535217285156
2022-02-03T08:09:42.309000,582.3,-276.9671630859375
2022-02-03T08:09:42.659000,582.65,-284.0626525878906
2022-02-03T08:09:43.509000,583.5,-213.2945251464844
2022-02-03T08:09:43.559000,583.55,-294.3081359863281
2022-02-03T08:09:43.609000,583.6,-242.32177734375
2022-02-03T08:09:43.809000,583.8,-228.3763427734375
2022-02-03T08:09:44.459000,584.45,-237.55364990234372
2022-02-03T08:09:44.509000,584.5,-207.5672912597656
2022-02-03T08:09:44.759000,584.75,-265.635498046875
2022-02-03T08:09:44.809000,584.8,-351.6491394042969
2022-02-03T08:09:44.859000,584.85,-297.6627502441406
2022-02-03T08:09:46.059000,586.05,-206.9901123046875
2022-02-03T08:09:46.109000,586.1,-215.00375366210935
2022-02-03T08:09:46.509000,586.5,-230.11285400390625
2022-02-03T08:09:46.559000,586.55,-277.1264953613281
2022-02-03T08:09:47.509000,587.5,225.6143493652344
2022-02-03T08:09:48.359000,588.35,212.38250732421875
2022-02-03T08:09:49.659000,589.65,-214.97213745117188
2022-02-03T08:09:52.359000,592.35,-236.7086181640625
2022-02-03T08:09:52.409000,592.4,-221.7222595214844
2022-02-03T08:09:52.909000,592.9,-189.85867309570312
2022-02-03T08:09:53.109000,593.1,256.0867919921875
2022-02-03T08:09:55.109000,595.1,252.54122924804688
2022-02-03T08:09:55.259000,595.25,-274.49969482421875
2022-02-03T08:09:55.859000,595.85,-193.66336059570312
2022-02-03T08:09:56.709000,596.7,218.10476684570312
2022-02-03T08:09:57.109000,597.1,-197.00433349609372
2022-02-03T08:09:57.409000,597.4,-236.086181640625
2022-02-03T08:09:57.559000,597.55,216.87289428710935
2022-02-03T08:09:57.809000,597.8,-295.1952819824219
2022-02-03T08:09:57.859000,597.85,-258.2089233398437
2022-02-03T08:09:58.059000,598.05,280.73651123046875
2022-02-03T08:09:58.209000,598.2,-222.30441284179688
2022-02-03T08:09:58.359000,598.35,270.6546630859375
2022-02-03T08:09:58.559000,598.55,-423.3998718261719
2022-02-03T08:09:58.609000,598.6,-366.41351318359375
2022-02-03T08:09:58.709000,598.7,235.5592041015625
2022-02-03T08:09:58.759000,598.75,391.5455627441406
2022-02-03T08:09:58.809000,598.8,321.53192138671875
2022-02-03T08:09:59.109000,599.1,284.4501037597656
2022-02-03T08:09:59.159000,599.15,321.4364624023437
